,frequency
today,1
was,5
very,1
uncomplicated,1
around,1
7ish,1
mike,1
and,9
i,17
went,1
to,12
tiki,2
bobs,2
for,5
nicks,2
free,2
party,1
pass,1
thing,1
we,7
were,1
able,1
drink,3
until,2
nine,1
took,1
advantage,1
of,5
that,7
while,2
there,1
ran,1
into,1
some,2
old,2
high,1
school,1
buddies,1
which,1
fucking,2
amazing,1
cause,1
have,2
anot,1
seen,1
them,1
fucks,1
in,3
almost,1
5,1
or,1
6,1
years,1
so,6
awesome,1
left,1
headed,1
rochester,1
the,4
main,2
street,2
grill,1
where,1
all,2
played,1
each,1
other,1
pool,1
did,2
plans,1
followed,1
go,2
see,2
a,8
movie,1
but,3
changed,1
when,1
drinks,1
got,2
us,1
decided,1
roll,1
back,1
over,1
house,1
play,1
presidents,1
assholes,1
drinking,1
game,1
picked,1
up,4
case,1
on,2
way,1
from,1
cvs,1
andddddd,1
drank,1
our,1
asses,2
off,1
little,1
know,2
fucked,1
pretty,1
bad,1
at,1
one,2
point,1
had,1
lay,1
my,4
head,1
couch,1
shut,1
eyes,1
bit,1
then,2
woke,1
sobered,1
drove,1
home,2
most,1
importantly,1
made,1
it,2
safe,1
its,1
3,1
21,1
am,1
good,1
side,1
note,1
DONT,1
DRINK,1
AND,1
DRIVE,1
ONLY,1
FUCKING,1
IDIOTS,1
DO,1
THAT,1
SHIT,1
day,1
will,1
practice,1
what,1
preach,1
think,4
is,2
king,1
hypocrite,1
me,4
however,1
fuck,1
you,4
want,1
few,1
guys,1
read,1
this,1
are,1
not,2
even,1
enough,1
let,1
known,1
if,3
need,1
ride,1
call,1
m,3
sober,1
ll,1
pay,1
taxi,1
alright,1
beat,1
your,1
drive,1
drunk,1
lyndsey,1
kelly,1
dana,1
jessica,1
okay,1
night,1
going,1
sleep,1
now,1
goodnight,1
