,frequency
another,1
day,1
in,1
the,14
life,1
of,5
steve,1
last,1
night,2
i,11
went,2
and,4
saw,1
movie,6
passion,2
christ,2
what,1
a,1
powerful,1
didn,2
t,2
expect,1
that,5
whatsoever,1
everyone,1
have,1
talked,1
to,3
has,2
seen,1
said,1
they,1
cried,1
during,1
well,1
leaving,1
was,3
kind,1
scared,1
not,2
knowing,1
why,1
cry,1
mean,1
teared,1
up,1
on,2
armagaddon,1
am,2
devil,1
nah,1
heh,1
it,1
late,1
show,1
we,1
too,1
mood,1
overcasting,1
none,1
less,1
sally,2
enjoyed,1
hell,1
out,1
today,1
m,1
going,3
gym,1
after,1
work,1
where,1
right,2
now,2
while,1
think,1
is,2
get,1
her,1
nails,1
done,1
thats,1
about,1
all,1
so,1
until,1
something,2
fun,1
changes,1
or,2
anything,1
um,1
peace,1
