,frequency
help,1
is,8
on,3
the,26
way,2
what,5
they,1
chanted,1
as,5
john,2
kerry,1
made,2
promises,1
and,10
gave,1
hope,1
to,11
all,3
americans,1
in,8
his,1
speech,4
it,7
was,3
almost,1
if,1
i,13
watching,2
a,8
classic,1
wrestling,1
match,1
crowd,1
interacted,1
with,1
him,1
said,2
unison,1
s,10
4am,1
ve,2
just,5
finished,1
for,8
second,1
time,1
there,1
were,1
few,2
statements,1
that,5
he,3
have,3
mention,1
so,3
here,3
go,3
we,8
don,1
t,3
war,2
because,3
want,2
too,2
And,3
let,5
me,2
tell,1
you,3
won,2
do,2
raise,1
taxes,2
middle,2
class,2
You,1
heard,1
lot,1
of,10
false,1
charges,1
about,2
this,6
recent,1
months,2
So,1
say,3
straight,1
out,1
I,7
will,6
President,3
cut,1
reduce,1
tax,2
burden,1
small,1
business,1
roll,1
back,1
cuts,1
wealthiest,1
individuals,1
who,1
make,1
over,1
200,1
000,1
year,1
can,2
invest,1
job,1
creation,1
health,5
care,5
education,1
The,1
story,3
people,1
struggling,1
many,1
Americans,2
But,1
know,1
not,4
senators,1
members,1
Congress,1
Because,1
give,1
ourselves,1
great,1
get,1
bill,1
Well,1
m,3
your,1
family,2
important,1
any,1
politician,1
Washington,1
D,1
C,1
when,1
America,1
stop,1
being,1
only,1
advanced,1
nation,2
world,1
which,1
fails,1
understand,1
privilege,1
wealthy,1
connected,1
elected,1
right,3
very,1
cool,1
address,1
these,2
next,2
words,1
directly,1
George,1
W,1
Bush,1
In,1
weeks,1
ahead,1
be,2
optimists,1
opponents,1
Let,2
build,1
unity,1
American,2
angry,1
division,1
honor,1
diversity,1
respect,1
one,1
another,2
never,1
misuse,1
political,2
purposes,1
most,1
precious,1
document,1
history,1
Constitution,1
United,1
States,1
are,1
awesome,1
things,1
would,1
although,1
seemed,1
some,1
nervous,1
at,1
first,1
effective,1
looking,1
forward,2
two,1
more,1
than,1
ever,1
looked,1
before,1
maybe,1
should,1
start,1
blog,1
use,1
my,3
thoughts,2
something,1
consider,1
now,2
place,1
where,1
come,1
write,1
minute,1
think,1
writing,1
has,1
consumed,1
day,1
full,1
transcript,1
johns,1
urlLink,1
click,1
2008,1
ll,1
part,1
goodnight,1
