,frequency
ok,1
can,1
i,3
just,4
talk,1
about,2
gw,7
bush,5
the,8
good,5
ole,5
boy,2
mean,1
come,1
on,3
went,1
to,3
andover,2
and,10
yale,2
he,4
s,3
from,4
greenwich,3
connecticut,2
vacations,1
in,3
maine,2
don,1
t,1
get,1
me,2
wrong,1
are,3
all,1
lovely,1
places,1
but,2
they,1
re,1
not,2
exactly,1
breeding,1
grounds,1
for,1
boys,2
who,1
drive,1
rusty,1
pickup,1
trucks,1
herd,1
cattle,1
most,1
likely,1
grew,2
up,2
stealing,1
golf,2
carts,1
occasionally,1
riding,1
polo,1
ponies,1
both,1
of,6
which,1
fine,1
adolescent,1
preppy,1
pursuits,2
sort,1
that,4
people,3
associate,1
with,1
deep,1
heart,1
texas,2
it,2
galls,1
when,1
goes,1
out,1
plays,1
cowboy,2
some,1
voters,1
actually,1
believe,1
a,5
man,2
exists,1
serve,1
his,2
billionaire,1
masters,1
so,1
next,1
time,1
you,1
see,1
pretending,1
be,1
or,1
remember,1
summering,1
getting,1
drunk,1
courses,1
bragging,1
rich,1
daddy,1
if,1
is,1
then,1
m,1
weight,1
lifter,1
siberia,1
seen,1
him,1
news,1
got,1
annoyed,1
goodnight,1
