,frequency
well,1
after,1
two,2
days,1
of,10
being,1
completely,1
intoxicated,1
its,3
good,3
to,10
have,4
a,4
day,1
that,4
i,16
m,2
able,1
come,1
my,5
senses,1
and,14
relax,1
honestly,1
haven,2
t,3
done,1
anything,2
today,2
do,2
not,2
any,1
plans,1
ve,3
sat,1
on,3
ass,1
the,17
majority,2
night,2
watching,1
entire,1
season,1
1,1
dave,1
chapelle,1
dvd,2
got,2
moved,1
out,2
parents,1
house,1
only,1
thing,1
left,1
there,5
now,3
is,3
mah,1
dog,1
which,1
pick,1
up,2
in,5
morning,1
didn,1
want,1
bring,1
him,2
over,2
here,1
let,1
get,1
way,2
shit,1
soooo,1
he,2
still,1
at,1
mom,1
dads,1
with,3
his,1
brother,1
sam,1
ha,1
loves,1
it,2
great,1
anywho,1
so,5
stuff,1
just,3
been,2
sittin,1
down,1
most,1
evening,1
around,1
9,1
friend,1
sarah,1
came,1
watched,1
few,1
episodes,1
me,2
she,2
has,1
work,1
tomorrow,1
7,1
took,1
off,1
about,1
20,1
minutes,1
ago,1
was,1
kind,2
cool,1
mike,1
are,2
finishing,1
then,1
probably,1
going,2
go,1
bedroom,1
crash,1
burn,1
because,1
past,3
nights,1
killed,1
had,3
as,2
much,1
fun,1
three,1
weeks,1
year,1
fucking,1
riot,1
oh,1
yeah,1
finally,2
cut,1
last,1
bit,1
communication,1
her,2
blocked,1
God,1
life,2
right,2
I,2
FUCKING,1
LOVE,1
IT,1
added,1
link,2
hand,1
side,1
page,1
links,1
where,1
will,1
be,1
posting,1
new,1
pictures,2
what,1
enjoy,2
P,1
already,1
from,1
tuesday,1
wends,1
cheers,1
