,frequency
its,1
5,1
30,1
pm,1
and,4
the,18
invites,1
to,15
places,1
have,4
already,2
began,1
pour,1
in,5
for,1
tonight,2
yet,1
i,18
m,8
still,1
so,1
fucking,1
clueless,1
as,1
what,4
going,2
do,5
should,1
this,5
is,4
question,2
left,1
pondering,1
although,1
totally,1
not,2
mood,3
sit,1
at,2
home,1
also,1
really,1
be,2
club,1
atmosphere,1
some,1
options,1
though,1
lets,1
see,3
has,1
presented,1
itself,1
me,3
afternoon,1
1,1
Canada,1
with,3
like,1
12,1
people,1
2,1
Saginaw,1
street,1
3,1
I,1
making,1
one,1
up,3
right,1
now,3
The,1
Movies,1
suppose,1
movies,3
would,1
best,1
choice,1
because,1
mean,1
thats,1
more,2
along,1
lines,1
of,3
im,1
who,2
fuck,1
go,3
everyone,1
seems,1
plans,2
don,1
t,1
a,3
girl,1
nearby,1
that,3
can,2
take,1
blah,1
maybe,1
it,1
ll,1
end,1
just,3
steve,1
night,1
yeah,1
sounds,1
rather,1
refreshing,1
actually,1
think,3
might,1
by,2
myself,1
if,1
you,2
guys,1
wanna,1
show,1
watch,1
movie,1
your,1
then,2
welcome,1
gong,1
villiage,1
star,1
theater,1
great,1
lakes,1
crossing,1
probably,1
between,1
9,1
10,1
about,1
only,1
thing,1
doing,1
appeals,1
BUT,1
knows,1
feelings,1
change,3
moods,1
get,1
an,1
updated,1
journal,1
entry,1
result,1
all,1
my,1
trying,1
plan,1
attempts,1
okay,1
eat,1
bologna,1
sandwich,1
peace,1
