,frequency
dodgeball,1
tournament,1
7,1
am,3
6th,1
place,1
out,2
of,2
27,1
capone,1
i,3
went,3
to,7
mom,1
and,3
dads,1
hung,1
with,3
chad,1
lyndsey,1
battle,1
the,2
bands,1
boring,1
so,1
played,1
football,1
on,1
beach,1
strangers,1
back,2
parents,1
house,1
sat,1
for,4
a,2
minute,2
around,1
10,1
pm,1
came,1
home,2
had,2
drama,2
waiting,1
me,1
dealt,1
talked,2
lynn,1
awhile,1
alice,1
mike,1
called,1
3,1
00,1
go,1
pick,1
his,1
drunk,1
ass,1
up,1
4,1
30,1
going,1
sleep,1
pretty,1
sure,1
m,1
not,1
forgetting,1
anything,1
latah,1
