,frequency
this,2
morning,1
i,31
woke,2
up,3
to,24
my,12
mom,1
coming,1
in,5
room,1
8,1
am,2
telling,2
me,5
sally,2
is,3
on,5
the,9
phone,4
for,5
you,5
was,6
a,8
bit,4
excited,2
scared,1
when,3
got,2
we,6
talked,1
minute,1
and,15
found,1
out,5
that,9
she,8
had,4
late,1
her,11
ACT,1
s,1
did,2
not,4
know,2
what,6
do,3
so,9
without,1
coaxing,1
too,5
much,1
persuaded,1
come,1
over,1
parents,2
which,2
horrible,1
mistake,1
after,2
about,2
an,2
hour,1
or,1
bullshitted,1
pissed,3
off,4
left,1
then,5
decided,1
through,1
conversation,2
online,1
just,4
needed,1
stick,1
our,2
original,1
plan,2
read,1
last,2
post,2
there,1
trying,1
have,5
please,1
make,1
happy,1
get,5
text,1
message,4
says,1
u,1
doin,1
I,1
respond,1
let,1
m,10
doing,2
totally,1
thinking,1
something,3
else,1
can,1
understand,1
only,2
because,1
AIM,1
away,1
said,1
with,4
mike,3
at,1
sisters,1
dance,2
recital,2
anywho,1
fight,3
home,1
from,2
IM,1
screen,1
5,2
34,2
12,2
PM,2
w,2
going,6
cruise,1
tell,2
but,2
anymore,1
nothing,1
matters,1
sorry,1
IMing,1
are,1
here,1
now,2
along,1
steph,1
ll,1
talk,2
buh,1
bye,1
fun,4
tonight,2
will,1
don,3
t,4
worry,1
later,1
Auto,1
response,1
ClownSteve,1
sure,1
fuck,2
sigh,1
anyways,3
tried,1
call,2
see,1
it,5
caused,1
unblock,1
rub,1
face,1
honestly,1
senseless,1
drama,1
why,1
couldn,1
if,1
ot,1
say,1
communication,1
cresent,1
lake,1
inn,1
bar,1
first,1
time,1
year,2
try,1
down,1
fall,1
all,2
of,2
having,1
go,1
someone,1
dont,1
like,2
bars,1
brother,1
its,1
probably,1
be,1
who,1
knows,1
1,1
no,2
sex,1
girls,1
thats,2
today,1
life,1
almost,1
started,1
feel,1
kicking,1
ribs,1
again,1
look,1
mirror,1
myself,1
sick,1
gets,1
back,1
confidence,1
goodnight,1
