,frequency
80,1
done,1
with,1
the,4
move,1
have,3
a,4
few,2
pieces,1
of,4
furniture,1
i,7
need,1
to,4
take,1
care,1
but,3
other,1
than,1
that,3
got,1
just,1
about,1
all,3
important,1
things,1
at,4
my,4
parents,4
house,2
now,2
m,1
here,2
apartment,1
right,1
its,1
rather,1
empty,1
yet,1
still,1
much,2
more,1
relieving,1
then,2
staying,1
which,1
was,2
original,1
plan,1
heh,1
not,1
us,1
can,1
go,1
from,1
being,1
in,1
unsheltered,1
freedom,1
back,1
our,1
and,2
smooth,1
transition,1
anywho,1
will,2
be,3
out,1
tomorrow,1
for,2
good,2
ll,1
days,1
until,1
get,2
another,1
place,1
stay,1
soooo,1
internet,1
wont,2
on,1
it,2
as,1
thats,1
happened,1
today,1
so,1
shit,1
going,1
had,1
real,1
nice,1
feel,1
phone,1
rang,1
into,1
goodnight,1
