,frequency
as,1
i,10
sit,1
in,1
a,3
room,1
glared,1
at,2
by,1
bare,1
walls,1
have,2
to,4
tell,1
myself,1
wasn,1
t,1
expecting,1
this,1
all,3
flick,1
my,2
ashes,1
and,3
watch,1
them,1
float,1
the,6
ground,1
notice,1
hear,2
nothing,1
there,1
is,2
no,2
sound,1
place,2
paid,1
for,1
with,2
hope,1
destined,1
fulfill,1
dreams,1
yet,1
one,1
here,2
sitting,2
me,1
sometimes,1
can,1
still,2
joy,1
our,2
pride,1
when,1
we,3
brought,1
home,2
boy,1
visions,1
shared,1
future,1
planned,1
now,1
appears,1
just,1
been,1
scam,1
two,1
months,1
later,1
im,1
alone,1
on,1
floor,1
holding,1
phone,1
wishing,1
knew,1
next,1
would,1
call,1
