,frequency
i,31
ve,1
needed,1
to,13
get,2
away,1
for,5
a,10
minute,1
and,17
just,1
have,4
not,3
had,3
the,23
oppertunity,1
with,3
work,1
everything,1
so,7
this,4
weekend,2
ended,3
up,8
going,2
4,1
1,1
2,1
hours,1
north,1
west,1
other,1
side,1
of,3
michigan,1
go,2
camping,1
day,3
my,11
family,5
was,22
apprehensive,1
at,1
first,4
only,3
because,1
generally,1
don,1
t,4
like,2
hanging,1
out,7
but,4
it,13
being,1
blast,2
got,5
along,1
great,1
everyone,1
laughing,1
in,5
fact,1
such,1
an,1
amazing,2
time,4
that,3
when,2
came,1
leave,1
there,13
tonight,1
hesitated,1
cause,2
having,2
much,1
fun,1
wierd,2
eh,1
anyways,3
sunday,2
morning,2
went,2
picked,1
chad,1
we,11
drove,1
together,1
good,3
road,1
trip,2
lot,1
scenic,1
shit,1
none,1
less,1
found,1
camp,1
ground,1
after,1
using,1
fucking,3
sun,2
navigate,1
mapquest,1
WRONG,1
parents,1
are,2
even,3
their,1
campsite,2
driving,2
around,3
town,1
sand,4
dunes,4
look,1
them,3
low,1
behold,1
find,1
what,3
chances,1
sooooooo,1
dads,1
truck,1
night,1
complete,1
these,2
steep,1
hills,1
back,3
down,1
something,1
you,5
would,2
experince,1
words,1
won,1
actually,3
tell,2
anything,1
ll,2
be,1
able,1
from,1
pictures,2
m,1
talking,1
about,1
watched,1
second,2
sunset,1
entire,3
life,2
check,1
pics,3
seen,2
one,3
visiting,1
san,1
francisco,1
sets,1
right,1
here,3
thing,1
missing,1
while,2
sitting,2
watching,1
IN,1
ANOTHER,1
WORLD,1
wishing,1
someone,2
else,1
next,1
me,1
buttttttttttt,1
yeah,1
wished,1
she,1
didn,1
see,1
picture,1
until,1
home,1
downloaded,1
must,1
took,1
dreaming,1
sat,1
fire,1
telling,1
jokes,1
quite,1
felt,2
were,2
then,1
realized,1
lyndsey,1
wasn,1
still,1
miss,1
her,1
odd,1
woke,1
ate,1
breakfast,1
RIGHT,1
where,1
car,1
flip,1
no,1
hurt,1
some,1
more,3
photos,1
guys,2
on,3
dirt,1
bikes,1
flying,1
through,1
air,1
all,1
goooood,1
times,1
vacation,1
can,1
say,2
enjoyed,3
though,2
did,1
last,1
if,1
thats,2
post,1
hope,1
enjoy,1
make,1
easy,1
is,1
link,1
urlLink,1
click,1
sooooo,1
wish,1
interesting,1
things,1
dont,1
goodnight,1
farewell,1
comment,2
peace,1
ps,1
read,1
your,1
thanks,1
luck,1
wishes,1
