,frequency
just,3
a,6
quick,1
note,1
i,13
never,1
intended,1
for,2
this,3
to,5
be,1
daily,1
journal,2
it,4
turned,2
out,2
that,1
way,1
Having,1
is,2
unique,1
experience,1
gives,2
me,4
place,1
can,1
come,2
too,4
and,4
vent,2
allow,1
people,1
with,2
agree,1
disagree,1
offer,1
advice,1
opinions,1
but,2
also,1
the,4
ability,1
remain,1
private,2
although,1
seldomly,1
keep,1
post,4
from,1
being,1
published,1
when,1
do,1
usually,1
have,2
reasons,1
why,1
last,2
two,2
days,5
possibly,1
some,2
if,1
you,1
notice,1
lack,1
of,2
posting,1
updates,1
isn,1
t,1
because,1
m,3
loosing,1
my,7
motivation,1
its,1
keeping,1
every,1
single,1
night,2
before,1
close,1
eyes,1
whether,1
or,1
not,2
choose,1
share,1
them,1
discretion,1
so,1
still,1
alive,1
been,1
hell,1
tonight,1
better,1
than,1
originally,1
expected,1
then,1
again,1
sure,1
go,1
into,1
any,1
expectations,1
anymore,1
except,1
dog,1
listen,1
heh,1
thats,1
goodnight,1
