,frequency
i,12
stare,1
at,3
your,5
eyes,1
and,6
am,1
too,1
scared,2
to,13
see,1
whats,1
inside,1
lie,1
awake,1
staring,1
the,2
ceiling,1
wondering,1
if,3
this,5
is,6
keeping,1
me,2
from,2
healing,1
as,5
much,1
want,3
grow,1
it,2
be,4
strong,1
so,2
lets,1
keep,1
slow,1
we,3
are,1
still,3
friends,2
but,3
both,1
know,1
its,2
beginning,4
all,2
pretend,2
bridge,1
of,3
companion,1
has,1
not,3
been,1
crossed,1
our,3
friendship,4
remains,1
risk,1
for,2
loss,1
a,3
wonderful,1
filled,1
with,1
fun,1
relationship,1
that,2
m,1
might,1
run,1
im,3
feel,1
best,1
stay,1
way,1
guaranteed,1
have,1
no,1
end,1
completely,1
over,1
her,1
cant,1
please,1
try,1
selfish,1
there,1
friend,1
just,1
need,3
some,1
time,2
find,1
what,1
mine,1
again,1
perfect,1
in,1
own,2
beautiful,1
ways,1
totally,1
enjoy,1
company,1
every,1
one,1
days,1
yet,1
loose,1
my,1
fragile,1
space,1
myself,1
reflect,1
unwind,1
rare,1
special,1
more,1
you,1
right,1
now,1
