,frequency
well,1
last,1
night,3
sarah,2
mike,3
and,8
i,6
all,1
went,1
to,5
kelly,1
longs,1
house,1
watched,1
a,2
movie,1
Valentine,1
with,1
heather,1
her,2
did,1
some,2
drinking,1
afterwards,1
we,4
took,1
off,1
ended,1
up,5
staying,1
the,5
at,1
sarahs,1
because,1
she,2
was,1
home,1
alone,1
moms,1
out,3
of,3
town,1
wanted,1
me,1
stay,1
wimp,1
so,1
stayed,1
today,1
woke,1
came,1
picked,1
drove,1
beach,1
where,1
got,1
REALLY,1
nice,1
tan,1
pictures,2
coming,1
soon,1
P,1
then,1
now,1
m,1
waiting,1
for,1
get,3
shower,1
re,1
going,1
our,1
hair,1
cuts,1
picking,1
hitting,1
downtown,1
detroit,1
ll,1
see,1
how,1
plays,1
hopefully,1
can,1
good,1
weekend,1
alright,1
peace,1
