,frequency
so,6
yesterday,1
was,6
interesting,1
to,15
say,2
the,14
least,1
mike,1
and,12
i,24
met,1
up,10
with,3
a,4
girl,1
her,1
friend,1
fahlon,1
krystal,1
in,7
baycity,2
which,2
by,1
way,2
long,1
fucking,2
drive,2
we,8
went,1
picked,1
girls,1
on,3
home,2
stopped,1
at,2
burger,1
king,1
kinda,1
fun,2
because,3
they,2
were,2
wearing,1
some,2
skirts,1
that,1
lets,1
just,3
short,1
well,2
it,9
windy,1
outside,1
got,1
back,2
house,2
started,3
get,3
fucked,1
m,8
not,6
sure,4
why,1
how,1
even,2
when,1
but,2
know,1
right,2
after,1
arrived,1
here,3
drinking,2
then,2
ended,2
out,1
garage,1
smoking,1
eventually,1
tonic,1
night,2
club,1
dancing,1
pretty,1
dope,1
until,1
bed,2
time,1
thats,2
another,2
story,1
itself,1
sitting,1
floor,2
now,1
had,2
be,4
gentlemen,1
let,2
them,4
sleep,4
my,7
ve,1
been,1
awake,1
laying,1
since,1
3,2
am,2
no,1
finally,1
decided,1
going,2
call,1
quits,1
stay,1
today,3
would,1
pointless,1
for,2
me,1
still,1
have,3
looking,2
forward,2
all,2
as,2
soon,1
drop,1
off,1
go,1
dads,1
pick,1
crap,1
from,1
old,1
place,1
bring,1
over,3
something,1
too,1
nor,1
do,4
want,1
if,1
majority,1
of,2
shit,2
there,2
wasn,1
t,2
fuckign,1
expensive,1
wouldn,1
think,2
twice,1
about,2
leaving,1
is,1
what,1
inbox,1
this,2
moring,1
Original,1
Message,1
F,1
rom,1
Stephen,1
Parent,2
mailto,1
tool,1
hotmail,1
com,1
Sent,1
Friday,1
July,1
16,1
2004,1
55,1
AM,1
To,1
Steve,1
Jr,1
Subject,1
NOW,1
Stevie,1
Come,1
your,1
or,2
will,2
moved,1
purple,1
heart,1
red,1
cross,1
I,1
kidding,1
god,1
love,1
father,1
should,1
ll,1
lot,1
wonderful,1
things,1
post,2
tonight,1
blah,1
fuck,1
you,1
pops,1
hour,1
wake,1
their,1
asses,1
can,1
day,1
are,1
cool,1
ass,1
chicks,1
kick,1
probably,1
again,1
future,1
yeah,2
oh,1
new,1
pictures,1
good,1
morning,1
