,frequency
and,5
the,2
words,1
came,1
from,1
her,2
mouth,1
I,1
can,1
t,5
do,1
this,5
anymore,1
It,1
s,1
11,1
21,1
pm,1
i,7
ve,1
been,1
in,3
constant,1
battle,1
with,5
idea,1
all,2
night,1
trying,1
to,8
encourage,1
re,1
think,1
it,7
come,1
up,1
some,1
other,1
solutions,1
that,4
seem,2
a,1
tad,1
more,1
practical,1
real,1
after,1
perfect,1
day,1
we,1
had,1
just,1
seems,1
there,1
was,1
not,1
enough,1
thought,1
put,1
into,1
don,1
know,1
haven,1
even,1
begun,1
dealing,1
yet,2
because,1
hasn,1
sit,1
well,1
my,2
stomach,1
its,1
something,2
rather,1
new,1
be,2
numb,1
too,1
at,1
point,1
but,1
hell,1
will,1
break,1
loose,1
when,1
becomes,1
reality,1
m,1
forced,1
have,2
deal,2
is,2
dont,1
want,1
wasn,1
ready,1
really,1
hard,1
for,1
two,1
people,1
love,1
fuck,1
