,frequency
mike,3
sarah,6
and,11
i,16
went,1
to,5
this,2
club,2
tonight,2
it,6
was,4
the,10
awesome,1
we,6
ended,2
up,4
first,1
of,3
all,4
walking,1
in,5
not,2
having,3
stand,1
a,8
line,1
then,1
met,1
two,1
girls,1
that,3
run,1
production,1
company,1
who,1
hosted,1
party,2
they,1
gave,1
us,2
free,1
drinks,1
night,2
think,2
between,1
three,1
bought,1
1,1
drink,1
got,2
drunk,2
very,7
cheap,1
great,3
music,1
people,1
atmosphere,1
just,1
as,2
dope,2
could,2
be,4
actually,1
amazing,1
wish,1
would,2
have,2
taken,1
my,2
camera,1
into,2
so,3
you,1
see,1
pictures,1
breaking,1
down,1
hahaha,2
even,1
action,1
were,1
such,2
blast,1
danced,1
with,2
dana,1
made,1
act,1
little,1
wierd,1
lasted,1
for,2
about,1
20,1
seconds,1
when,1
she,5
realized,1
didn,2
t,2
really,2
care,1
what,2
thought,2
because,2
m,3
going,1
on,1
her,1
or,1
any,1
female,1
matter,1
ever,1
again,1
gonna,1
fun,1
do,1
want,1
thats,2
how,1
its,1
suppose,1
say,1
anything,1
me,2
chilled,1
out,2
goodnight,1
left,1
there,1
dropped,1
off,1
hit,1
taco,1
bell,1
waterford,1
lol,1
eating,1
good,1
idea,1
yes,1
here,1
is,4
picture,1
sweet,1
kind,1
independent,1
anyways,1
day,1
now,1
like,1
gangster,1
cop,1
movie,1
peaaaaaaaaaaaace,1
oh,1
wait,1
mention,1
stuff,1
magazine,1
detroit,1
july,1
17th,1
catch,1
august,1
issue,1
will,1
sittin,1
V,1
I,2
P,1
mikey,1
family,1
M,1
PSYCHED,1
peace,1
