,frequency
i,17
guess,1
should,1
pay,1
my,7
web,1
hosting,1
bill,1
so,4
that,3
can,1
continue,1
this,3
wonderful,1
exciting,2
humanizing,1
journal,1
until,2
do,1
think,1
ll,1
still,2
make,1
a,7
quick,1
post,1
never,1
imagined,1
becoming,1
single,1
would,1
cause,1
life,2
to,11
become,1
more,1
for,4
the,6
last,3
five,1
nights,1
in,4
row,1
have,2
been,1
out,3
and,7
met,1
many,1
awesome,1
people,4
its,2
bit,1
over,2
whelming,1
wouldn,1
t,1
trade,1
being,1
able,1
go,1
different,3
places,1
seeing,1
meeting,2
forming,1
own,2
group,1
of,5
friends,1
anything,1
it,4
truely,1
is,3
as,1
if,1
begining,1
venture,1
on,2
night,4
got,3
first,1
phone,1
call,2
was,5
like,1
hey,2
come,1
party,3
course,1
partied,1
sigh,3
june,1
5th,1
2005,1
going,2
strong,1
wed,1
crazy,2
went,1
jd,1
s,1
pontiac,1
which,2
little,2
dope,1
piano,2
bar,2
pretty,1
laid,1
back,2
atmosphere,1
had,3
13,1
beers,1
system,1
they,1
were,1
about,1
close,1
guys,1
started,1
playing,1
loose,1
yourself,1
by,1
eminem,1
yea,1
things,2
after,2
let,1
ventured,1
find,2
car,1
no,2
where,1
be,1
found,1
we,3
did,1
next,1
day,1
though,1
some,2
girl,1
give,1
me,1
ride,2
home,2
because,1
PASSED,1
RIGHT,1
OUT,1
tonight,1
re,1
big,1
eastern,1
few,1
hours,1
then,1
ending,1
ann,1
arbor,1
UofM,1
all,1
partying,1
but,1
m,1
lots,2
new,2
doing,1
okay,1
bye,1
