,frequency
this,9
post,5
will,5
not,7
be,7
long,1
tonight,1
i,59
don,3
t,6
think,5
but,9
then,3
again,2
who,1
the,15
fuck,1
knows,1
my,19
mood,1
last,2
few,2
days,1
has,1
been,1
quite,1
cynical,1
which,2
does,1
make,1
sense,1
since,1
right,1
moment,1
have,6
more,4
going,4
for,6
me,6
in,12
life,2
than,1
months,1
get,4
it,19
anyways,1
already,1
posted,2
about,4
made,1
private,2
sorry,2
do,4
keep,1
somethings,1
when,3
know,3
its,2
best,1
interest,1
sue,1
is,5
so,7
hard,1
to,21
sit,1
here,2
and,9
write,1
without,1
venting,1
ve,2
written,1
3,1
lines,1
just,6
erased,1
them,3
today,2
was,7
interesting,1
got,6
job,3
wanted,2
forever,1
yes,1
caught,1
you,8
off,2
guard,1
did,3
neglected,1
any,1
of,7
posts,2
because,4
doubt,1
with,7
getting,2
second,1
interview,2
time,3
regional,1
manager,1
he,1
calling,1
tomorrow,1
tell,3
start,2
m,4
fucking,1
geeked,1
mah,1
people,1
now,2
that,8
leaving,1
they,1
over,3
a,9
enjoy,1
like,5
later,1
on,5
subject,1
after,2
out,5
middle,2
no,2
where,4
southfield,1
really,1
isn,2
wanna,2
say,1
k,1
afterwards,1
way,1
home,4
stopped,1
by,2
one,4
friends,1
worked,1
kicked,1
minutes,1
went,2
lunch,1
came,3
chilled,1
bit,1
twelve,1
oaks,1
mall,1
mike,1
we,2
some,2
shopping,1
fun,1
back,1
bored,1
nothing,1
car,1
drove,2
around,1
2,2
1,1
hours,1
thats,1
what,2
feel,2
need,2
thoughts,1
together,1
or,2
thinking,1
figuring,1
help,1
thought,1
confused,1
maybe,1
day,1
ll,2
able,1
candid,1
whats,2
at,2
point,1
wouldn,1
even,1
talk,1
personal,1
deep,2
oh,1
yeah,1
pictures,2
from,1
other,1
night,3
are,2
too,2
random,1
folder,1
guys,1
how,3
take,2
breath,1
slowly,1
comes,1
begin,1
listen,1
mind,2
shouts,1
wish,2
could,2
tear,1
heart,1
apart,1
would,2
die,1
might,2
love,1
d,2
better,1
inside,2
im,8
torn,1
two,1
face,1
blue,1
all,2
weak,1
why,2
week,1
dont,2
fall,1
stay,1
your,1
feet,1
pen,1
world,1
truely,2
felt,1
giving,1
an,1
abusive,1
dad,1
belt,1
trapped,1
own,1
land,1
mine,1
every,1
step,1
want,1
rip,1
open,1
head,1
show,1
sure,1
kind,1
such,2
different,1
person,1
am,1
very,1
if,2
knew,1
alright,1
frustrated,2
finding,1
light,1
as,1
typing,1
having,1
negetive,2
review,1
uh,1
30,1
find,1
entitled,1
being,1
down,1
once,1
awhile,1
read,1
much,1
into,1
hurt,1
yourself,1
comments,1
goodnight,1
