,frequency
well,2
lets,1
see,1
last,1
night,4
i,9
spent,1
the,7
with,4
sarah,1
again,1
and,8
we,6
had,1
long,1
exhausting,1
sex,2
until,1
sun,1
came,1
up,2
it,5
was,6
outstanding,1
actually,2
m,1
kidding,1
but,1
thats,2
what,1
people,1
seem,1
to,8
assume,1
when,1
you,1
mention,1
staying,1
someone,1
another,1
suppose,1
all,3
partying,1
going,1
on,1
neither,1
one,2
of,3
us,1
were,2
really,1
in,1
mood,1
do,2
much,1
anything,1
so,3
decided,1
that,4
would,1
just,2
chill,1
out,4
went,1
her,2
house,1
grilled,1
chicken,1
cabobs,1
haha,1
they,1
dope,1
ran,1
party,1
store,1
bought,1
a,3
12,2
pack,1
sat,1
around,2
drank,1
some,4
beer,1
talked,1
very,1
relaxing,1
happy,1
update,1
today,3
TOTALLY,1
RELAXED,1
wonderful,2
at,2
point,2
tonight,1
think,1
30ish,1
or,1
mike,1
drove,1
back,1
waterford,1
meet,1
kelly,1
cvs,1
smoked,1
bowl,1
got,1
white,1
castle,1
after,1
she,2
finally,1
found,1
knew,1
yes,1
is,1
did,1
lot,1
fun,1
couldn,1
t,1
have,1
enjoyed,1
more,1
tomorrows,1
list,1
bank,1
car,1
insurance,1
condo,1
sprint,1
work,1
possibly,1
if,1
time,1
take,1
capone,1
park,1
peace,1
goodnight,1
