,frequency
BASICS,1
Your,6
gender,2
guy,2
Straight,1
Gay,1
Bi,1
straight,1
Single,1
single,1
i,36
am,1
If,2
not,10
do,8
you,70
want,2
to,25
be,5
Birthdate,1
4,1
29,1
81,1
age,1
23,1
Age,2
act,1
21,2
wish,3
were,2
height,1
5,2
8,1
Eye,1
color,2
blue,1
Happy,2
with,13
it,12
yeah,21
Hair,1
dark,1
brown,1
sometimes,4
Lefty,1
righty,2
ambidextrous,1
living,1
arrangement,1
solid,1
stable,1
secure,1
family,2
Mom,1
Kristyn,1
Chad,1
Stevie,1
Have,3
any,4
pets,1
Capone,1
What,13
s,8
your,16
job,1
FBI,1
Undercover,1
Agent,1
Piercings,1
ears,1
Tattoos,1
none,1
Obsessions,1
myspace,1
Addictions,1
newports,1
Do,22
speak,1
another,1
language,1
spanish,1
a,31
little,3
DEEP,2
THOUGHTS,1
ABOUT,1
LIFE,1
AND,2
YOU,4
IN,1
IT,1
live,4
in,18
the,33
moment,3
try,1
for,4
at,5
same,3
time,2
thinking,1
that,12
what,5
could,2
effect,1
future,2
consider,2
yourself,5
tolerant,1
of,10
others,2
depends,2
on,12
person,5
have,5
secrets,1
yeaaaahhh,1
hate,5
course,2
like,5
handwriting,1
nope,5
bad,2
habits,1
but,8
never,1
name,1
them,3
all,6
is,10
compliment,1
get,1
from,3
most,8
people,4
my,8
eyes,1
movie,2
was,4
made,3
about,8
life,6
would,2
called,2
Hope,1
biggest,1
fear,2
snake,1
toilet,1
no,15
love,6
again,2
Can,1
sing,1
haha,1
ever,3
pretend,1
someone,6
else,2
just,1
look,1
cool,1
dress,1
as,1
snoop,1
Are,12
loner,1
nah,1
are,7
1,1
priorities,1
myself,1
friends,4
daredevil,1
Is,2
there,2
anything,4
or,3
m,5
too,2
nice,1
passive,1
agressive,1
journal,1
mutemind,1
com,1
greatest,1
strength,1
and,7
weakness,1
strentgh,1
intelligent,2
weakeness,1
hope,1
regret,1
doing,2
learn,1
regrets,1
think,8
has,2
been,1
good,4
so,4
far,1
bluechip,1
stock,1
ups,1
downs,1
overall,1
steady,1
incline,1
important,1
lesson,1
ve,2
learned,1
dont,5
more,3
than,1
body,1
ear,1
And,1
least,1
teeth,1
looking,3
im,4
ugly,1
confident,2
each,2
day,4
passes,1
survive,1
become,1
much,2
fictional,1
character,1
tony,1
montana,1
can,3
start,1
wars,1
meet,1
friend,3
perceived,1
wrongly,1
pretty,1
blunt,1
DO,1
Smoke,1
drugs,2
marijauna,1
drug,1
Read,1
newspaper,1
use,2
Pray,1
Go,1
church,1
Talk,2
strangers,1
who,3
IM,2
Sleep,1
stuffed,1
animals,1
sleep,1
capone,1
Take,1
walks,1
rain,1
sounds,1
romantic,2
even,1
though,1
keep,1
close,1
enemies,1
closer,1
Drive,1
Like,1
drive,1
fast,1
absolutly,1
WOULD,1
OR,1
HAVE,1
EVER,1
Liked,1
voice,1
video,1
tape,1
Hurt,1
broke,2
own,3
foot,1
purpose,2
Been,7
out,5
country,1
yes,6
Eaten,1
something,1
other,2
sick,1
thank,1
god,1
Done,2
Gone,2
skinny,1
dipping,1
Had,6
medical,1
emergency,1
yea,3
surgery,1
yup,2
Ran,1
away,3
home,1
Played,1
strip,1
poker,1
Gotten,1
beaten,1
up,4
Beaten,1
picked,2
elementry,1
school,2
then,1
high,1
caught,1
dude,1
slippin,1
stage,1
Slept,3
outdoors,1
Thought,2
suicide,1
hasn,1
t,6
everyone,1
Pulled,1
an,2
nighter,1
one,3
without,1
food,1
army,2
Talked,1
phone,3
night,1
together,1
opposite,2
sex,7
w,2
o,2
actually,1
having,1
almost,1
depression,1
Killed,1
don,1
know,2
Made,1
stranger,3
self,1
respect,1
preach,1
wouldn,2
let,1
me,3
if,2
she,1
wanted,2
re,3
going,2
crazy,1
Kissed,1
fuck,1
sexual,1
uh,1
betrayed,1
VERY,1
dream,2
came,1
true,1
Broken,1
law,1
Met,1
famous,1
tons,1
eminem,1
outside,1
krogers,1
killed,1
animal,1
by,1
accident,1
On,1
died,1
ran,1
Told,1
secret,1
swore,1
tell,1
sure,2
Stolen,1
thiefs,1
should,1
recieve,1
death,1
penalty,1
radio,1
tv,1
both,1
mosh,1
pit,1
LINKIN,1
PARK,1
KORN,1
SLIP,1
KNOT,1
c,1
mon,1
nervous,1
breakdown,1
its,4
Bungee,1
jumped,1
d,2
scared,1
kept,1
coming,1
back,1
still,2
BELIEFS,1
Belive,1
planets,1
maybe,1
Miracles,1
Astrology,1
sorta,1
Magic,1
God,2
Satan,1
Santa,1
christmas,1
fun,1
Ghosts,1
Luck,1
luck,1
merely,1
when,2
preparedness,1
meets,1
oppurtunity,1
Love,1
first,1
sight,1
Yin,1
yang,1
exist,1
natural,1
balance,1
Easter,1
bunny,1
Believe,2
possible,1
remain,1
faithful,1
forever,1
theres,1
pot,1
gold,1
end,1
rainbow,1
wrote,1
this,1
thing,1
stars,1
THEOLOGICAL,1
QUESTIONS,1
believe,2
traditional,1
view,1
Heaven,1
Hell,1
yeahh,1
ask,3
organized,1
religion,1
matter,1
belief,1
their,1
Where,1
we,2
go,1
die,1
ground,1
FRIENDS,1
gay,1
lesbian,1
they,1
haven,1
come,1
closet,1
yet,1
Who,7
best,1
lyndsey,3
mike,5
kev,1
aaron,1
knows,1
sally,5
favorite,1
inside,1
joke,1
hem,1
Thing,1
longest,1
known,1
Last,1
talked,2
online,3
kelly,2
talk,1
Lynn,1
Lyndsey,1
listens,1
problems,1
lynn,2
alice,1
dana,1
always,1
feel,2
understood,1
trust,1
easily,1
house,1
last,2
fahlon,1
Name,1
arms,1
safe,1
very,1
well,1
open,1
Friend,1
lives,1
farthest,1
kevin,1
korea,1
LOVE,1
ALL,1
THAT,1
mistake,1
find,2
things,1
Turn,1
off,1
controlling,1
selfishness,1
jealousy,1
prefer,1
knowing,1
before,1
dating,1
helps,1
wished,1
socially,1
acceptable,1
girl,2
had,1
Does,1
present,1
gave,1
engraved,1
business,1
card,1
holder,1
WHO,1
WAS,1
THE,1
LAST,1
PERSON,1
You,5
kill,1
went,1
shopping,1
That,3
heart,1
cry,1
To,1
brighten,1
janeine,1
thought,1
jesus,1
christ,1
kind,1
question,1
saw,2
through,1
ICQ,1
Kelly,1
Mike,1
RIGHT,1
THIS,1
MOMENT,1
stuff,1
magazine,1
vip,1
party,1
wearing,1
right,2
now,2
khaki,1
white,1
button,1
shirt,1
lugz,1
sharp,1
worried,1
money,1
book,1
reading,1
Nicholas,1
Sparks,1
