,frequency
second,2
post,1
of,13
the,9
day,1
but,2
i,16
just,2
found,2
two,1
cool,1
things,1
felt,1
need,1
to,11
share,2
as,1
was,4
sitting,1
bored,1
looking,1
for,4
something,2
do,1
or,2
read,1
came,1
across,1
a,7
website,1
that,1
girl,1
made,1
devoted,1
her,1
boyfriend,1
it,9
sort,1
reminded,1
me,4
old,1
envyme,1
org,1
yet,1
this,7
had,2
rich,1
taste,1
about,4
somewhere,1
on,1
site,1
simple,1
writing,1
she,1
wrote,1
him,3
and,4
choked,1
shit,1
out,1
so,1
m,7
sharing,1
My,2
love,3
one,3
true,1
I,9
wake,1
up,1
everyday,1
breathe,1
happy,3
because,6
The,1
smell,1
his,2
hair,1
His,7
family,1
cats,1
sense,1
humor,1
eyes,1
sweet,1
attitude,1
hands,1
uh,1
huh,1
s,1
free,1
back,1
rubs,1
Everything,1
all,1
He,1
completes,1
theres,1
nowhere,1
else,1
d,1
rather,1
be,2
then,1
in,4
arms,1
with,3
title,1
girlfriend,1
glad,3
were,2
not,3
arguing,1
we,1
have,2
eachother,1
talk,1
M,1
JUST,1
HAPPY,3
IT,1
MAKES,1
ME,1
TO,1
MAKE,1
HIM,1
now,1
if,1
you,1
notice,1
there,2
lot,3
creativity,1
put,1
into,1
fancy,1
words,1
an,1
effort,1
rhyme,1
going,1
sit,1
down,1
write,1
how,1
feel,1
amazing,2
thing,1
want,1
ve,1
heard,1
plenty,1
times,1
my,4
readers,1
sent,1
after,1
past,1
few,1
weeks,1
first,1
time,1
life,2
can,1
honestly,1
say,1
fits,2
don,1
t,2
cry,1
its,1
over,1
smile,1
happened,2
only,1
no,1
regrets,1
sal,1
fact,1
learned,2
relationships,1
myself,1
fuck,1
what,2
didn,1
learn,1
relationship,2
sally,1
next,1
is,1
bound,1
fucking,1
