,frequency
as,9
i,16
pondered,1
what,2
today,2
had,1
to,13
offer,1
me,2
realized,1
that,11
m,4
not,4
even,1
100,1
positive,1
this,7
day,10
they,8
call,1
Memorial,1
Day,1
signifies,1
so,1
I,1
did,1
some,3
research,1
now,2
is,2
a,12
very,2
important,1
for,5
many,1
families,1
in,5
america,1
who,3
have,4
been,1
unable,1
smell,1
speak,1
hear,1
touch,1
their,3
loved,1
ones,1
due,1
loosing,1
them,1
war,2
and,12
former,1
soldier,1
myself,2
suppose,1
if,1
were,1
ever,1
died,1
combat,1
would,1
want,1
be,2
remembered,1
on,5
more,3
than,2
one,6
occasion,1
year,2
my,3
birthday,1
its,3
sad,1
really,1
you,1
drive,2
up,2
down,2
the,12
streets,2
turn,2
your,1
radio,3
holiday,1
has,4
become,1
recognized,1
4,2
party,3
intended,2
meaning,2
am,1
guilty,2
of,8
course,1
attempted,1
all,1
weekend,8
but,2
sit,1
here,1
reflect,2
things,1
try,1
remain,1
perceptive,1
into,2
other,1
peoples,1
memorial,4
weekends,1
it,4
almost,1
saddens,1
think,1
family,1
lost,4
love,2
whether,1
decades,1
ago,1
or,1
recently,1
see,1
slumber,1
every,1
smiling,1
having,1
great,1
time,1
enjoying,1
only,1
wishing,1
too,1
could,1
doing,1
same,2
thing,1
sharing,1
with,2
take,1
away,1
haunting,1
disturbing,1
creepy,1
feeling,1
are,2
consumed,1
club,2
promotions,1
by,1
stations,1
taking,1
purpose,1
converting,1
sort,1
lucrative,1
toss,1
make,2
money,1
promote,1
lucky,1
able,1
celebrate,1
back,1
any,1
particular,1
ve,1
how,1
unfortunate,1
those,1
do,1
share,1
luck,1
we,2
raise,1
our,2
flags,1
start,1
grill,1
crack,1
beer,1
started,2
celebration,2
society,1
sight,1
just,1
hope,1
possibly,1
next,1
can,1
own,1
first,1
step,1
towards,1
actually,1
making,1
reserving,1
truly,1
independence,1
cool,1
quote,2
found,2
Soldier,1
rest,1
Thy,1
warfare,1
o,1
er,1
Sleep,1
sleep,1
knows,1
breaking,1
Dream,1
battled,1
fields,1
no,1
Days,1
danger,1
nights,1
waking,1
Sir,1
Walter,1
Scott,1
urlLink,1
goodnight,1
