,frequency
i,24
breathe,1
in,2
and,6
blow,1
it,3
back,5
out,4
watch,1
the,7
smoke,1
come,2
floating,1
of,5
my,7
mouth,1
lean,1
head,2
close,1
eyes,2
rest,1
body,1
on,2
couch,2
begin,2
to,5
have,1
thoughts,1
how,4
survived,1
im,5
still,1
here,2
alive,1
dont,5
know,3
when,1
happened,1
or,2
but,5
its,3
then,1
really,1
realize,1
feel,3
pain,2
think,1
you,3
vain,1
me,1
your,2
just,3
a,3
memory,1
name,1
abandoned,1
left,1
alone,2
rot,1
wish,1
were,1
glad,1
that,3
not,3
miss,1
what,3
we,1
had,1
all,3
bad,1
wouldnt,1
take,1
cause,1
would,1
will,1
search,1
another,1
treasure,1
does,1
ever,1
bring,1
only,1
pleasure,1
pick,1
up,1
from,1
leaning,1
open,1
this,1
is,1
about,1
put,1
cigerette,1
with,2
ease,1
mind,1
finally,2
relaxed,1
for,1
first,1
fucking,2
time,1
realized,2
where,1
am,1
surviving,1
proof,1
can,1
felt,1
need,1
write,1
tonight,1
little,1
sappy,1
thats,1
alright,1
couldn,1
t,1
help,1
share,1
everyone,1
happy,1
