,frequency
its,2
been,1
along,1
time,1
since,1
i,24
ve,1
had,1
to,10
question,2
the,12
status,1
of,4
sally,1
and,11
last,1
few,1
weeks,1
almost,2
a,3
month,1
now,3
it,6
seems,1
as,1
if,3
is,4
constant,1
habit,1
having,2
this,3
day,4
before,4
she,8
left,2
for,3
vacation,3
saturday,1
we,10
met,1
there,4
was,8
love,4
yous,1
hugs,1
most,1
importantly,1
some,1
kisses,1
mock,1
whole,1
idea,1
behind,1
being,1
friends,3
because,4
at,1
end,1
technically,1
that,7
all,2
are,3
night,1
though,1
told,1
me,1
thought,1
our,1
friendship,1
moving,1
too,1
fast,1
continue,1
way,1
were,3
going,3
would,2
never,1
change,1
so,4
simply,1
agreed,1
with,4
her,13
continued,1
tell,2
happy,1
JUST,2
in,2
my,2
life,1
not,5
be,2
picky,1
about,1
however,1
may,1
yet,2
on,3
phone,2
let,1
each,1
other,1
go,1
did,1
loved,1
once,1
again,2
looking,1
come,1
back,1
out,1
mouth,1
but,1
only,1
knew,1
traveling,1
next,1
when,2
feel,1
like,1
telling,1
hey,1
you,2
get,1
off,1
m,5
do,2
mean,1
something,1
ever,1
have,1
happened,1
hold,1
lot,1
regret,1
heart,1
saying,2
soley,1
friend,2
or,1
no,1
guess,1
what,3
stuck,2
here,2
slightest,1
clue,1
said,2
morning,1
repeated,1
re,1
just,1
why,1
yesterday,1
dude,1
fucking,1
confused,3
quite,1
sure,1
11,1
30,2
pm,2
8,1
haven,1
t,1
heard,1
from,1
mad,1
WILL,1
SOMETHING,1
HAPPEN,1
ALREADY,1
OKAY,1
goodnight,1
