,frequency
i,27
m,9
tired,1
of,5
being,6
confused,3
its,5
worse,1
then,1
abused,1
sometimes,1
feel,2
like,8
my,10
mind,1
is,2
used,1
and,9
other,1
times,1
question,1
the,9
truth,1
all,1
because,6
you,15
yet,2
too,1
remain,1
every,1
day,1
a,7
bomb,1
about,1
to,11
explode,1
your,8
fuse,1
but,2
not,7
choose,2
family,1
holds,1
hand,1
likes,1
emotionally,1
abuse,1
into,1
making,2
choices,1
noises,1
that,2
ammuse,1
after,1
awhile,1
they,8
start,1
bruise,1
wont,4
let,4
them,2
win,2
loose,2
hate,1
fact,1
always,2
attacked,1
cant,3
defend,1
myself,1
want,4
go,3
crazy,1
on,3
crack,1
cut,1
any,2
slack,1
watch,1
back,1
never,2
for,3
yourself,1
need,4
some,2
prozac,1
relax,1
stop,2
cutting,2
down,1
tree,1
drop,1
their,3
axe,1
this,3
reality,1
love,2
an,1
act,1
more,3
keep,1
fighting,1
will,2
turn,1
another,1
iraq,1
ll,6
declare,1
war,1
have,1
nothing,2
except,1
no,1
matter,1
how,1
many,1
walls,1
build,2
walk,1
through,1
door,1
our,2
soar,1
sore,1
germs,1
floor,1
heres,1
bleach,1
burn,1
smores,1
soon,2
learn,1
going,2
away,1
time,1
make,2
chore,1
buy,1
me,4
or,3
leave,1
beg,1
force,1
deaf,1
word,1
please,1
forever,1
in,3
life,1
now,1
gonna,1
be,2
miserable,1
when,1
shes,2
wife,1
anywhere,1
running,1
wild,1
crackhead,1
with,1
knife,1
anything,1
gets,1
way,1
dream,2
sight,1
she,1
worth,1
fight,1
darkest,1
hour,1
light,1
hold,1
real,1
tight,1
loosen,1
grip,1
even,2
might,1
im,5
here,2
good,1
done,2
polite,1
nice,1
advice,1
so,1
kiss,1
ass,1
wedding,1
each,1
night,1
we,1
just,1
free,1
romantic,1
can,1
us,1
finances,1
okay,1
as,1
fuck,1
goodnight,1
