,frequency
i,21
sat,2
in,2
a,5
star,1
bucks,1
parking,1
lot,1
allowing,1
the,5
love,2
of,3
my,4
life,2
to,11
enter,1
heart,1
only,1
for,4
exactly,1
one,3
year,1
later,1
it,7
be,4
empty,3
and,6
cold,2
yet,1
as,2
is,4
still,2
beats,1
holds,1
an,2
spot,1
that,6
needs,1
filled,1
say,1
will,1
not,2
again,3
kind,1
like,2
saying,1
ll,1
never,1
smile,1
then,3
day,3
someone,1
just,4
comes,1
by,3
takes,1
you,1
suprise,1
got,2
so,3
many,1
things,1
accomplished,1
today,1
was,2
quite,1
impressed,1
with,1
myself,2
ended,1
at,1
mikes,1
house,2
where,1
we,2
spent,1
few,1
hours,1
over,3
there,2
bullshitting,1
went,2
our,1
boy,1
nicks,1
had,1
beer,1
or,2
two,1
played,1
some,2
darts,1
arbys,1
because,1
FUCKING,1
hungry,1
m,7
home,1
its,1
11,1
20,1
ve,1
early,1
tomorrow,2
looking,1
forward,1
too,1
but,2
am,1
pay,1
check,1
christ,1
making,1
own,1
money,1
being,1
all,2
mine,1
what,1
fucking,1
difference,1
style,1
learning,1
how,1
selfish,2
possibly,1
end,1
week,2
might,1
person,1
who,1
knows,1
heh,1
nah,1
kidding,1
nothing,2
could,1
buy,3
would,1
give,1
me,1
more,1
happiness,1
does,1
when,1
use,1
ahhh,1
shit,1
doesnt,1
matter,1
far,1
this,1
thats,1
been,1
planned,1
wends,1
JD,1
s,1
fri,1
Big,1
Secret,1
Party,1
I,1
know,1
about,1
really,1
excited,1
Recover,1
from,1
party,1
sounds,1
fun,1
eh,1
okay,1
off,1
bed,1
catch,1
shut,1
eye,1
able,1
function,1
goodnight,1
