,frequency
sigh,2
its,2
not,2
possible,1
for,3
me,2
to,7
describe,1
the,8
confusion,1
that,8
i,16
m,4
going,1
through,1
right,1
now,1
just,3
wish,3
we,5
could,3
go,2
back,1
being,2
happy,2
living,2
with,4
one,1
another,2
although,1
is,5
a,1
want,1
hope,1
impossible,3
yet,2
nothings,1
bullshit,1
so,2
here,1
attempt,1
at,2
together,2
entire,1
world,2
against,1
us,1
something,2
in,4
past,1
have,4
failed,1
miserably,1
only,2
way,2
possibly,1
win,1
this,4
battle,2
was,2
nothing,2
loose,3
which,1
isn,1
t,3
case,1
sally,2
has,1
everything,2
too,3
thing,1
her,5
she,3
my,1
fucking,2
stuck,1
enough,1
shit,1
sat,1
around,1
today,2
waited,1
phone,1
call,1
took,1
capone,1
many,1
walks,1
he,2
definitely,1
got,1
his,2
work,1
out,2
on,2
as,2
type,1
passed,1
cage,1
tired,1
fuck,1
called,1
sometime,1
tonight,1
let,1
know,1
made,1
it,1
safe,1
Vancouver,1
cool,1
guess,1
coming,1
home,1
friday,2
pretty,1
stoked,1
hopefully,1
happens,2
before,1
then,1
planning,1
started,1
taking,1
and,2
day,2
by,1
if,1
between,1
hopes,1
dreams,1
plans,1
are,2
lost,1
aren,1
there,1
hurt,1
can,1
wait,1
until,1
positive,1
things,1
post,1
about,1
really,1
write,1
re,1
again,1
but,1
somethings,1
goodnight,1
