,frequency
i,28
m,10
begining,3
to,17
realize,1
don,2
t,3
need,2
her,7
sigh,2
never,2
thought,1
would,3
say,1
that,12
but,4
saying,1
it,9
each,2
time,5
we,10
talk,1
on,3
the,4
phone,2
there,4
is,6
this,6
feeling,2
or,2
lack,1
of,3
haunts,1
me,5
its,5
unhappiness,1
not,4
sure,1
why,1
devoting,1
so,3
much,2
effort,1
into,1
something,3
should,1
be,6
natural,1
think,2
sally,1
more,3
a,2
convience,1
than,3
anything,2
trying,1
force,1
love,3
isn,1
anymore,2
see,4
all,1
know,1
possible,1
for,3
happy,1
with,1
out,1
in,3
my,2
life,2
ve,4
realized,1
before,1
realizing,1
now,1
she,1
has,2
been,1
gone,1
week,3
and,7
although,2
have,1
spent,2
alone,2
apartment,1
reflecting,1
how,3
really,1
feels,1
look,1
forward,1
calls,1
hearing,1
about,2
escapades,1
does,1
excite,1
will,2
seeing,1
friday,1
scares,1
are,3
up,1
down,3
just,2
either,1
side,1
where,1
going,2
go,2
our,1
seperate,1
ways,1
feel,1
first,1
fight,1
object,1
ready,1
walk,1
new,1
street,1
what,1
offer,1
mean,1
if,3
meant,1
happen,1
right,1
both,1
find,2
happiness,1
within,1
ourselves,1
again,1
may,2
other,2
people,1
one,1
thing,1
certain,1
happier,1
road,1
were,1
ever,1
get,1
back,1
together,1
continue,1
sucks,1
hate,1
when,1
come,1
these,1
conclusions,1
wrong,1
lost,1
hope,1
whos,1
knows,1
ll,1
things,1
Wednesday,1
morning,1
many,1
days,1
able,1
stand,1
predict,1
4,1
goodnight,1
