,frequency
so,2
yeah,1
we,4
beat,1
the,5
lakers,1
crazy,1
eh,1
if,1
you,2
want,1
too,1
know,1
more,1
about,1
that,1
should,1
have,1
watched,1
game,1
tonight,1
was,3
a,8
pretty,1
fun,1
night,3
it,3
started,1
out,1
as,2
little,1
party,3
became,1
bigger,1
and,4
ended,3
huge,1
drunk,1
well,2
of,3
course,1
at,2
some,2
point,1
last,1
up,3
in,2
royal,2
oak,2
middle,1
riot,2
where,1
police,1
on,3
horses,1
were,1
yelling,1
us,1
to,5
stay,1
sidewalk,1
tad,1
obnoxious,2
but,1
hey,1
i,1
m,1
kind,1
use,1
things,1
after,1
world,1
war,1
III,1
grabbed,1
something,1
eat,1
met,2
with,1
couple,1
other,1
people,2
went,1
downtown,1
rochester,1
another,1
fucking,2
atmosphere,1
down,1
there,1
though,2
going,2
their,1
house,1
partying,1
over,1
all,1
great,1
still,1
strong,1
june,1
5th,1
2005,1
good,1
morning,1
