,word,stem
0,Lets,let
1,see,see
2,going,go
3,lately,late
4,I,I
5,scheduled,schedul
6,second,second
7,portion,portion
8,A,A
9,certification,certif
10,exam,exam
11,Thursday,thursday
12,If,If
13,difficulty,difficulti
14,par,par
15,first,first
16,already,alreadi
17,passed,pass
18,All,all
19,interns,intern
20,urlLink,urllink
21,Tigers,tiger
22,game,game
23,Tuesday,tuesday
24,handful,hand
25,baseball,basebal
26,games,game
27,life,life
28,time,time
29,gone,gone
30,new,new
31,stadium,stadium
32,Honestly,honestli
33,hope,hope
34,money,money
35,dumped,dump
36,Detroit,detroit
37,good,good
38,Compuware,compuwar
39,moving,move
40,headquarters,headquart
41,casinos,casino
42,Ford,ford
43,Field,field
44,home,home
45,Lions,lion
46,etc,etc
47,Time,time
48,tell,tell
49,census,censu
50,population,popul
51,reaches,reach
52,million,million
53,sign,sign
54,saw,saw
55,UFC,ufc
56,38,38
57,last,last
58,night,night
59,The,the
60,fight,fight
61,truly,truli
62,interesting,interest
63,Genki,genki
64,Sudo,sudo
65,versus,versu
66,Leigh,leigh
67,Remedios,remedio
68,came,came
69,looking,look
70,like,like
71,WWE,wwe
72,wrestler,wrestler
73,hated,hate
74,When,when
75,started,start
76,throwing,throw
77,taunts,taunt
78,candy,candi
79,acting,act
80,cocky,cocki
81,Turns,turn
82,ploy,ploy
83,worked,work
84,threw,threw
85,finished,finish
86,lightning,lightn
87,fast,fast
88,rear,rear
89,naked,nake
90,choke,choke
91,Now,now
92,guy,guy
93,Speaking,speak
94,UFCs,ufc
95,Chris,chri
96,telling,tell
97,one,one
98,held,held
99,complete,complet
100,disgrace,disgrac
101,To,To
102,allow,allow
103,fights,fight
104,Michigan,michigan
105,could,could
106,punching,punch
107,How,how
108,mixed,mix
109,martial,martial
110,arts,art
111,pay,pay
112,per,per
113,view,view
114,numbers,number
115,halved,halv
116,next,next
117,Good,good
118,job,job
119,tag,tag
120,line,line
121,Brawl,brawl
122,Hall,hall
123,Royal,royal
124,Albert,albert
125,UK,UK
126,Marty,marti
127,remember,rememb
128,decided,decid
129,Motor,motor
130,City,citi
131,Mayhem,mayhem
132,Motown,motown
133,Showdown,showdown
134,D,D
135,town,town
136,Beatdown,beatdown
137,So,So
138,cheesy,cheesi
