,frequency
Ahh,1
the,1
joys,1
of,2
urlLink,1
Crappy,1
Wartime,1
meets,1
Blair,1
Witch,1
Footage,1
to,2
market,1
a,2
movie,1
or,1
show,1
some,1
sort,1
I,3
love,1
how,1
it,3
s,3
supposed,1
be,1
Americans,1
First,1
off,1
they,1
look,1
more,2
like,1
journalists,1
then,1
military,1
And,1
what,1
proper,1
self,1
respecting,1
American,2
uses,1
an,2
AK,2
47,2
mean,1
i,2
would,1
use,1
but,1
don,1
t,1
consider,1
myself,1
decent,1
Bleh,1
guess,1
worth,1
watching,1
once,1
free,1
unlike,1
blair,1
witch,1
project,1
was,1
