,frequency
Ok,1
so,1
I,1
m,2
finally,1
getting,1
settled,1
into,2
my,6
new,2
place,2
which,1
means,1
two,1
things,1
Me,1
blogging,1
again,1
and,4
a,4
gallery,1
of,4
pics,2
woohoo,1
Though,1
i,6
ll,1
probably,1
post,2
rough,1
what,2
it,1
looks,1
like,1
with,1
little,1
stuff,1
have,2
in,4
apartment,2
then,1
finalized,1
version,1
about,1
month,1
when,1
get,3
the,2
last,1
furniture,1
ordered,1
arrived,1
Moving,1
first,1
alone,1
you,2
realize,1
how,1
many,1
holes,1
personal,1
possessions,1
as,2
roommates,1
seem,1
to,3
offset,1
need,1
for,1
owning,1
everything,1
But,1
excited,1
order,1
sofa,1
bed,1
this,1
week,1
Left,1
2,1
Desks,1
Dining,1
Room,1
chairs,1
This,1
is,1
pretty,1
boring,1
but,1
just,1
an,1
update,1
why,1
haven,1
t,1
posted,1
anything,1
SOOO,1
long,1
