,frequency
I,2
have,2
dreams,1
about,2
having,1
an,2
army,1
of,2
robotic,2
artist,2
minions,1
to,2
do,1
my,4
bidding,1
as,1
For,1
i,3
seem,1
think,2
on,1
a,1
more,2
conceptual,1
level,1
and,3
not,1
really,1
good,1
at,2
that,2
whole,1
creating,1
bit,1
can,3
cool,1
idea,1
but,1
horrible,1
making,2
content,1
Just,1
all,1
remixing,1
re,1
manifesting,1
previous,1
art,2
into,2
new,1
pieces,1
now,1
almost,1
dream,1
with,1
urlLink,1
Project,1
K,1
So,1
just,1
need,1
machines,1
abstract,1
automatic,1
preferably,1
which,1
changes,1
over,1
time,1
so,1
incorporate,1
them,1
video,1
Mmmmm,1
artists,1
