,frequency
Ok,1
this,3
is,2
quite,1
old,1
but,2
supposedly,1
people,1
have,1
urlLink,1
the,4
real,1
dirt,1
on,2
Apple,3
s,2
Cinema,1
Displays,1
While,1
sizes,1
seem,1
about,1
right,1
as,4
well,1
resolutions,1
there,3
are,1
a,1
couple,1
of,4
things,1
that,2
common,1
sense,1
just,2
state,2
don,2
t,4
work,1
First,1
all,2
switching,1
from,2
ADC,3
Display,1
Connector,1
to,3
DVI,2
I,1
think,1
really,1
likes,1
be,3
slick,1
and,3
having,1
few,1
wires,2
possible,2
With,1
dropping,1
you,2
lose,1
Video,1
Power,1
USB,2
in,1
one,1
cable,2
So,2
would,2
go,2
1,1
3,1
cables,1
Which,1
brings,1
me,1
my,1
next,1
point,1
they,2
will,1
2,1
firewire,2
ports,1
it,2
How,1
since,1
doesn,1
carry,1
signal,1
if,1
do,1
with,1
neither,1
or,1
Firewire,1
now,1
4,1
coming,1
out,1
display,1
Bleh,1
i,1
wouldn,1
mind,1
many,1
these,1
features,1
see,1
happening,1
