,frequency
I,3
must,2
say,2
i,10
truly,1
love,2
my,3
sidekick,2
The,2
software,1
is,3
well,1
integrated,1
and,3
the,7
device,3
a,5
decent,2
size,1
problem,1
ve,1
been,4
unhappy,1
with,2
way,1
urlLink,5
T,1
Mobile,1
has,2
handling,1
it,6
s,3
service,1
specific,1
to,5
There,1
amount,1
of,5
hub,1
bub,1
around,1
Danger,1
newest,2
incarnation,1
but,1
no,1
really,1
good,1
pics,1
until,1
now,2
at,1
least,1
Though,1
m,1
noot,1
sure,1
what,1
ll,3
do,2
when,1
time,1
replace,1
if,1
upgrade,1
hiptop,1
or,1
something,1
else,2
know,1
one,1
thing,1
am,1
not,1
fan,1
Treo,1
600,1
like,1
everyone,1
seems,1
be,1
Perhaps,1
look,1
into,1
blackberry,1
get,1
separate,1
cell,1
phone,2
for,2
voice,1
d,2
considering,1
that,1
Hiptop,1
quite,1
sometime,1
just,1
can,1
t,1
justify,1
since,1
rarely,1
use,1
aspect,1
Anyone,1
have,1
any,1
suggestions,1
hear,1
them,1
