,frequency
So,1
i,8
was,2
just,1
thinking,1
about,1
sharing,2
tunes,2
via,2
urlLink,2
rendezvous,1
and,2
wireless,2
networks,1
When,1
realized,2
well,1
only,1
carry,1
my,2
iPod,1
making,1
it,3
useless,1
in,1
this,3
system,1
then,1
like,2
why,1
can,1
t,1
hook,1
up,1
to,6
the,4
USB,4
port,1
on,1
Pocket,1
PC,1
Nope,1
is,2
a,3
Master,1
Slave,1
relationship,1
not,1
Peer,2
Firewire,1
Luckily,1
host,1
Compact,1
Flash,1
card,1
soon,1
be,3
released,1
Then,1
between,1
1,2
speed,3
of,3
PocketPC,1
would,2
gawd,1
awful,1
slow,1
still,2
think,1
worthwhile,1
tinker,1
around,1
with,1
I,1
guess,1
ll,1
look,1
forward,1
company,1
actually,1
incorporate,1
sort,1
into,1
Mp3,1
Player,1
choice,1
for,1
me,1
