,word,stem
0,Scoble,scobl
1,Comments,comment
2,Last,last
3,night,night
4,airport,airport
5,I,I
6,reading,read
7,copy,copi
8,Fast,fast
9,Company,compani
10,magazine,magazin
11,It,It
12,really,realli
13,weird,weird
14,see,see
15,quotes,quot
16,webloggers,weblogg
17,pages,page
18,magazines,magazin
19,Joi,joi
20,Ito,ito
21,quote,quot
22,featured,featur
23,In,In
24,Wired,wire
25,smiling,smile
26,faces,face
27,Ben,ben
28,Mena,mena
29,Trott,trott
30,stared,stare
31,strange,strang
32,world,world
33,entered,enter
34,Three,three
35,years,year
36,ago,ago
37,barely,bare
38,knew,knew
39,blog,blog
