,word,lemma
0,urlLink,urllink
1,To,To
2,quote,quot
3,Self,self
4,Destructive,destruct
5,man,man
6,movie,movi
7,Waking,wake
8,Life,life
9,They,they
10,given,given
11,us,us
12,options,option
13,outside,outsid
14,occasional,occasion
15,purely,pure
16,symbolic,symbol
17,participatory,participatori
18,act,act
19,voting,vote
20,You,you
21,want,want
22,puppet,puppet
23,right,right
24,left,left
25,I,I
26,feel,feel
27,time,time
28,come,come
29,project,project
30,inadequacies,inadequaci
31,dissatisfactions,dissatisfact
32,socio,socio
33,political,polit
34,scientific,scientif
35,schemes,scheme
36,Let,let
37,lack,lack
38,voice,voic
39,heard,heard
40,He,He
41,proceeds,proce
42,pour,pour
43,gasoline,gasolin
44,set,set
45,fire,fire
