,word,stem
0,LOOP,loop
1,Expression,express
2,covered,cover
3,begs,beg
4,approval,approv
5,removal,remov
6,All,all
7,life,life
8,known,known
9,really,realli
10,Sometimes,sometim
11,bubbles,bubbl
12,surface,surfac
13,like,like
14,translucence,transluc
15,rainbowing,rainbow
16,sun,sun
17,pricks,prick
18,pebble,pebbl
19,ice,ice
20,skate,skate
21,laced,lace
22,tight,tight
23,buried,buri
24,layers,layer
25,deep,deep
26,sock,sock
27,You,you
28,never,never
29,cared,care
30,laughter,laughter
31,delight,delight
32,shared,share
33,others,other
34,still,still
35,fearing,fear
36,shadows,shadow
37,La,La
38,Ventana,ventana
39,open,open
40,wide,wide
41,proof,proof
42,enough,enough
43,water,water
44,wear,wear
45,earth,earth
46,Wind,wind
47,wash,wash
48,away,away
49,strongest,strongest
50,stone,stone
51,Emanate,eman
52,luminate,lumin
53,past,past
54,stairs,stair
55,wonder,wonder
56,Even,even
57,way,way
58,temporary,temporari
59,assignment,assign
60,fixed,fix
61,track,track
62,last,last
63,car,car
64,approaching,approach
65,final,final
66,climb,climb
67,Throw,throw
68,arms,arm
69,sky,sky
70,squeal,squeal
71,end,end
72,day,day
73,pass,pass
