,word,stem
0,God,god
1,damn,damn
2,I,I
3,hate,hate
4,forgetting,forget
5,website,websit
6,deal,deal
7,Let,let
8,see,see
9,going,go
10,lately,late
11,potentially,potenti
12,big,big
13,project,project
14,hands,hand
15,Basically,basic
16,complete,complet
17,rewrite,rewrit
18,Content,content
19,Management,manag
20,System,system
21,CMS,cm
22,wrote,wrote
23,urlLink,urllink
24,daily,daili
25,Now,now
26,know,know
27,error,error
28,ways,way
29,first,first
30,attempt,attempt
31,one,one
32,right,right
33,So,So
34,far,far
35,added,ad
36,plan,plan
37,adding,ad
38,completely,complet
39,modular,modular
40,approach,approach
41,automatic,automat
42,archiving,archiv
43,web,web
44,based,base
45,configuration,configur
46,database,databas
47,backend,backend
48,importantly,importantli
49,ability,abil
50,create,creat
51,sites,site
52,infinite,infinit
53,depth,depth
54,Each,each
55,template,templat
56,reference,refer
57,previous,previou
58,could,could
59,Try,tri
60,writing,write
61,Other,other
62,life,life
63,good,good
