,word,stem
0,urlLink,urllink
1,11,11
2,2001,2001
3,From,from
4,crackpots,crackpot
5,gurus,guru
6,If,If
7,terrorists,terrorist
8,strike,strike
9,Bill,bill
10,believes,believ
11,ready,readi
12,matter,matter
13,form,form
14,attacks,attack
15,might,might
16,take,take
17,In,In
18,rural,rural
19,home,home
20,keeps,keep
21,biowarfare,biowarfar
22,chemical,chemic
23,agent,agent
24,detection,detect
25,paper,paper
26,airline,airlin
27,smoke,smoke
28,hoods,hood
29,P100,p100
30,disposable,dispos
31,protective,protect
32,face,face
33,masks,mask
34,Geiger,geiger
35,counter,counter
36,radiation,radiat
37,pills,pill
38,plus,plu
39,freezer,freezer
40,full,full
41,beans,bean
42,19,19
43,containers,contain
44,water,water
45,filters,filter
46,air,air
47,cleaner,cleaner
48,roll,roll
49,plastic,plastic
50,duct,duct
51,tape,tape
52,fashion,fashion
53,safe,safe
54,room,room
55,case,case
56,attack,attack
