,word,lemma
0,This,thi
1,review,review
2,written,written
3,Daniel,daniel
4,CD,CD
5,Hotlist,hotlist
6,great,great
7,source,sourc
8,music,music
9,reviews,review
10,urlLink,urllink
11,HOTLIST,hotlist
12,NEW,new
13,RELEASES,releas
14,FOR,for
15,LIBRARIES,librari
16,Artist,artist
17,Annie,anni
18,Lennox,lennox
19,Title,titl
20,BARE,bare
21,Label,label
22,J,J
23,Records,record
24,Cat,cat
25,8287652072,8287652072
26,2,2
27,Genre,genr
28,Pop,pop
29,Rock,rock
30,Release,releas
31,type,type
32,New,new
33,List,list
34,price,price
35,18,18
36,98,98
37,Comments,comment
38,It,It
39,11,11
40,years,year
41,since,sinc
42,first,first
43,solo,solo
44,album,album
45,four,four
46,short,short
47,lived,live
48,Eurythmics,eurythm
49,reunion,reunion
50,She,she
51,returned,return
52,set,set
53,self,self
54,penned,pen
55,songs,song
56,incisively,incis
57,explore,explor
58,heartbreak,heartbreak
59,hope,hope
60,love,love
61,relationships,relationship
62,Her,her
63,voice,voic
64,sounds,sound
65,formidable,formid
66,ever,ever
67,really,realli
68,something,someth
69,behold,behold
70,disc,disc
71,provides,provid
72,vocals,vocal
73,hearing,hear
74,back,back
75,breathtaking,breathtak
76,Framing,frame
77,pop,pop
78,hooks,hook
79,electric,electr
80,guitar,guitar
81,soul,soul
82,Motown,motown
83,variety,varieti
84,electronic,electron
85,soundscapes,soundscap
86,incredibly,incred
87,moving,move
88,best,best
89,appreciated,appreci
90,straight,straight
91,join,join
92,carry,carri
93,listener,listen
94,quite,quit
95,emotional,emot
96,journey,journey
97,DB,DB
