,frequency
No,2
XP,1
fun,1
was,3
to,5
be,2
had,1
last,1
night,1
as,1
Shorty,1
the,9
Whm,1
MIA,1
The,2
rest,1
of,9
Swashbucklers,1
enjoyed,1
individual,1
pursuits,1
that,2
were,1
generally,1
successul,1
Sharkky,1
ran,2
around,2
jungles,1
Yhoator,1
trying,1
find,1
a,5
specific,1
tree,2
word,1
whether,1
or,1
not,2
he,2
actually,1
found,2
his,5
Search,1
parties,1
have,2
been,2
dispatched,1
Dynastey,1
spent,1
time,1
fishing,1
until,1
realized,2
moon,1
in,2
favor,1
and,4
then,1
tried,1
luck,1
at,2
cooking,1
dog,2
food,1
Your,1
will,1
need,1
some,1
Tums,1
Shari,2
went,1
off,1
level,1
lvl,1
6,1
Thf,1
Armed,1
with,1
stack,1
Mithkabobs,1
toothpick,1
our,1
intrepid,1
Taru,1
braved,1
wilds,1
Sarutabaruta,1
just,1
might,1
wonders,1
farming,1
Could,1
this,1
true,1
count,1
on,1
beg,1
o,1
meter,1
has,1
reset,1
Skellington,1
Maze,1
Shakrami,1
search,1
new,1
place,1
farm,1
instead,1
many,1
lowbies,1
who,1
died,1
horrible,1
deaths,1
hands,1
linking,1
bats,1
Stonega,1
should,1
require,1
license,1
operate,1
Tomorrow,1
Genkai,1
madness,1
