,frequency
Hello,1
Since,1
I,2
seem,1
to,2
be,1
the,3
primary,1
user,1
of,3
this,1
device,1
m,1
going,1
lay,1
out,1
schedule,1
for,2
next,1
several,1
days,1
Let,1
me,2
know,1
if,1
you,1
have,2
any,2
problems,1
with,1
these,1
comments,1
find,1
in,1
game,1
etc,1
Also,1
we,1
may,1
soon,1
a,1
Messageboard,1
Forum,1
so,1
stay,1
tuned,1
that,1
courtesy,1
Ecks,1
Wednesday,1
10pm,4
Jeuno,4
XP,2
party,2
Thursday,1
Off,3
Friday,1
Genkai,2
1,2
hunt,2
Crawler,1
s,1
Nest,1
then,2
Eldieme,1
Necropolis,1
Garlaige,1
Citadel,1
Saturday,1
continued,1
Sunday,1
Monday,1
Tuesday,1
