,word,stem
0,urlLink,urllink
1,Need,need
2,Biowarfare,biowarfar
3,Agent,agent
4,Hop,hop
5,Online,onlin
6,The,the
7,genome,genom
8,sequence,sequenc
9,potential,potenti
10,biowarfare,biowarfar
11,agent,agent
12,called,call
13,Brucella,brucella
14,freely,freeli
15,publicly,publicli
16,available,avail
17,anyone,anyon
18,Internet,internet
19,access,access
20,A,A
21,frightening,frighten
22,thought,thought
23,perhaps,perhap
24,considering,consid
25,terrorists,terrorist
26,certainly,certainli
27,But,but
28,experts,expert
29,say,say
30,highly,highli
31,unlikely,unlik
32,would,would
33,also,also
34,scientific,scientif
35,sophistication,sophist
36,use,use
37,information,inform
38,make,make
39,weapon,weapon
