,word,stem
0,The,the
1,contemplation,contempl
2,week,week
3,Sanskrit,sanskrit
4,word,word
5,trust,trust
6,visvas,visva
7,means,mean
8,breathe,breath
9,easy,easi
10,When,when
11,find,find
12,complaining,complain
13,My,My
14,tolerance,toler
15,growing,grow
16,thin,thin
17,take,take
18,moment,moment
19,Feel,feel
20,nervous,nervou
21,system,system
22,delight,delight
23,fullness,full
24,heart,heart
25,Breathe,breath
26,Visvas,visva
27,freely,freeli
28,naturally,natur
29,Allow,allow
30,tolerant,toler
31,Breathing,breath
32,gives,give
33,patience,patienc
34,access,access
35,core,core
36,strength,strength
37,produces,produc
38,stability,stabil
39,Gurumayi,gurumayi
40,Chidvilasananda,chidvilasananda
