,word,stem
0,urlLink,urllink
1,Andy,andi
2,Kaufman,kaufman
3,Returns,return
4,I,I
5,fact,fact
6,Ann,ann
7,Coulter,coulter
8,George,georg
9,Bush,bush
10,suspected,suspect
11,Whatever,whatev
12,hear,hear
13,believe,believ
14,one,one
15,masterminding,mastermind
16,9,9
17,11,11
18,giant,giant
19,conspiracy,conspiraci
20,actually,actual
21,died,die
22,For,for
23,last,last
24,three,three
25,years,year
26,definitely,definit
27,NOT,not
28,hanging,hang
29,343,343
30,FDNY,fdni
31,firefighters,firefight
32,Caribbean,caribbean
33,Do,Do
34,Jewish,jewish
35,though,though
