,word,lemma
0,I,I
1,know,know
2,sporatic,sporat
3,posting,post
4,got,got
5,stop,stop
6,apologize,apolog
7,Life,life
8,hectic,hectic
9,lately,late
10,getting,get
11,used,use
12,new,new
13,semester,semest
14,Let,let
15,start,start
16,recent,recent
17,work,work
18,way,way
19,back,back
20,Today,today
21,first,first
22,discussion,discuss
23,section,section
24,CS,CS
25,280,280
26,C,C
27,programming,program
28,We,We
29,went,went
30,mysteries,mysteri
31,FTP,ftp
32,telnet,telnet
33,pico,pico
34,g,g
35,compiler,compil
36,Aside,asid
37,obvious,obviou
38,sarcasm,sarcasm
39,GSI,gsi
40,graduate,graduat
41,student,student
42,instructor,instructor
43,read,read
44,TA,TA
45,quite,quit
46,foreign,foreign
47,impossible,imposs
48,understand,understand
49,No,No
50,longer,longer
51,prescence,prescenc
52,necessary,necessari
53,class,class
54,During,dure
55,lecture,lectur
56,yesterday,yesterday
57,sat,sat
58,beside,besid
59,overly,overli
60,stressed,stress
61,sorority,soror
62,girl,girl
63,The,the
64,stereotype,stereotyp
65,full,full
66,effect,effect
67,complained,complain
68,time,time
69,since,sinc
70,rush,rush
71,week,week
72,party,parti
73,She,she
74,also,also
75,complexity,complex
76,UNIX,unix
77,All,all
78,type,type
79,three,three
80,well,well
81,documented,document
82,commands,command
83,even,even
84,allowed,allow
85,use,use
86,Visual,visual
87,Dumb,dumb
88,blonde,blond
89,Two,two
90,nights,night
91,ago,ago
92,scary,scari
93,main,main
94,server,server
95,Michigan,michigan
96,Daily,daili
97,stories,stori
98,production,product
99,templates,templat
100,everything,everyth
101,Couldn,couldn
102,anything,anyth
103,remotely,remot
104,dragged,drag
105,ass,ass
106,StudPub,studpub
107,Logged,log
108,console,consol
109,turns,turn
110,4,4
111,data,data
112,hard,hard
113,drives,drive
114,crashed,crash
115,destroyed,destroy
116,disklabels,disklabel
117,could,could
118,accessed,access
119,AppleTalk,appletalk
120,After,after
121,hour,hour
122,scratching,scratch
123,head,head
124,would,would
125,cause,caus
126,crash,crash
127,yet,yet
128,keep,keep
129,operating,oper
130,system,system
131,drive,drive
132,intact,intact
133,decided,decid
134,blame,blame
135,weather,weather
136,Lightning,lightn
137,told,told
138,frustrated,frustrat
139,staff,staff
140,Oddly,oddli
141,enough,enough
142,without,without
143,randomly,randomli
144,came,came
145,Down,down
146,2,2
147,hours,hour
148,48,48
149,Stability,stabil
150,concern,concern
151,Other,other
152,life,life
153,boring,bore
154,Everyone,everyon
155,needs,need
156,urlLink,urllink
157,tell,tell
158,makes,make
159,interesting,interest
