,word,stem
0,Woohoo,woohoo
1,go,go
2,urlLink,urllink
3,Markko,markko
4,He,He
5,one,one
6,single,singl
7,stage,stage
8,entire,entir
9,rally,ralli
10,slow,slow
11,steady,steadi
12,wins,win
13,race,race
14,Ok,Ok
15,actuality,actual
16,strongest,strongest
17,competitor,competitor
18,get,get
19,slapped,slap
20,5,5
21,minute,minut
22,penalty,penalti
23,If,If
24,want,want
25,read,read
26,link,link
27,basically,basic
28,Petter,petter
29,Solberg,solberg
30,electrical,electr
31,issues,issu
32,start,start
33,codriver,codriv
34,tried,tri
35,push,push
36,car,car
37,uphill,uphil
38,make,make
39,starting,start
40,line,line
41,time,time
42,There,there
43,already,alreadi
44,4,4
45,minutes,minut
46,late,late
47,giving,give
48,40,40
49,second,second
50,officials,offici
51,realized,realiz
52,received,receiv
53,help,help
54,spectators,spectat
55,reach,reach
56,That,that
57,tacked,tack
58,additional,addit
59,eventhough,eventhough
60,neither,neither
61,driver,driver
62,asked,ask
63,With,with
64,final,final
65,difference,differ
66,3,3
67,14,14
68,7,7
69,seconds,second
70,Martin,martin
71,would,would
72,As,As
73,Russ,russ
74,said,said
75,probably,probabl
76,pushed,push
77,hard,hard
