,word,stem
0,Voice,voic
1,What,what
2,think,think
3,next,next
4,George,georg
5,Bush,bush
6,Ummm,ummm
7,scratches,scratch
8,head,head
9,Isaiah,isaiah
10,17,17
11,1,1
12,An,An
13,oracle,oracl
14,concerning,concern
15,Damascus,damascu
16,See,see
17,longer,longer
18,city,citi
19,become,becom
20,heap,heap
21,ruins,ruin
22,Does,doe
23,say,say
24,Not,not
25,exactly,exactli
26,Hmmmperhaps,hmmmperhap
27,I,I
28,talk,talk
29,Perle,perl
30,Wolfy,wolfi
31,Rummy,rummi
32,urlLink,urllink
33,Choir,choir
34,Angels,angel
35,sing,sing
36,Halleleujah,halleleujah
37,Talking,talk
38,bout,bout
39,Revelation,revel
40,via,via
