,word,stem
0,It,It
1,Fifteen,fifteen
2,Minute,minut
3,Photoshop,photoshop
4,time,time
5,Basically,basic
6,bedroom,bedroom
7,optimal,optim
8,configuration,configur
9,Both,both
10,tall,tall
11,bookshelves,bookshelv
12,covering,cover
13,one,one
14,window,window
15,completely,complet
16,part,part
17,another,anoth
18,So,So
19,I,I
20,started,start
21,thinking,think
22,alternative,altern
23,arrangements,arrang
24,Knowning,known
25,visualize,visual
26,write,write
27,sheet,sheet
28,paper,paper
29,decided,decid
30,measure,measur
31,model,model
32,room,room
33,pretty,pretti
34,hard,hard
35,see,see
36,left,left
37,long,long
38,The,the
39,upper,upper
40,red,red
41,line,line
42,right,right
43,bathroom,bathroom
44,door,door
45,Here,here
46,suggested,suggest
47,layout,layout
48,This,thi
49,clears,clear
50,windows,window
51,since,sinc
52,dresser,dresser
53,fits,fit
54,underneath,underneath
55,sides,side
56,bed,bed
57,seems,seem
58,like,like
59,good,good
60,idea,idea
61,Bah,bah
62,tonight,tonight
