,word,stem
0,I,I
1,hate,hate
2,urlLink,urllink
3,Ann,ann
4,Arbor,arbor
5,Art,art
6,Fair,fair
7,The,the
8,fair,fair
9,yet,yet
10,begin,begin
11,annoyance,annoy
12,flows,flow
13,strong,strong
14,today,today
15,live,live
16,South,south
17,University,univers
18,currently,current
19,covered,cover
20,canopies,canopi
21,full,full
22,art,art
23,work,work
24,Maynard,maynard
25,places,place
26,eat,eat
27,sleep,sleep
28,overrun,overrun
29,even,even
30,started,start
31,Life,life
32,get,get
33,much,much
34,worse,wors
35,tens,ten
36,thousands,thousand
37,people,peopl
38,slowly,slowli
39,crawl,crawl
40,canopy,canopi
41,either,either
42,feigning,feign
43,vague,vagu
44,interest,interest
45,life,life
46,artist,artist
47,exclaiming,exclaim
48,praise,prais
49,bravura,bravura
