,word,stem
0,The,the
1,big,big
2,decision,decis
3,looms,loom
4,Do,Do
5,I,I
6,stick,stick
7,crappy,crappi
8,IDE,ide
9,hardware,hardwar
10,start,start
11,upgrade,upgrad
12,SCSI,scsi
13,new,new
14,urlLink,urllink
15,PleXWriter,plexwrit
16,PX,PX
17,W1210S,w1210
18,cd,cd
19,burner,burner
20,12x,12x
21,10x,10x
22,32x,32x
23,version,version
24,top,top
25,drive,drive
26,time,time
27,With,with
28,upgrading,upgrad
29,easy,easi
30,price,price
31,actually,actual
32,reasonable,reason
33,Plextor,plextor
34,250,250
35,380,380
36,That,that
37,made,made
38,mind,mind
