,word,lemma
0,Subject,subject
1,Remembering,rememb
2,Martin,martin
3,Luther,luther
4,King,king
5,Jr,Jr
6,Date,date
7,Fri,fri
8,17,17
9,Jan,jan
10,2003,2003
11,13,13
12,58,58
13,56,56
14,0800,0800
15,From,from
16,FAIR,fair
17,To,To
18,L,L
19,Fairness,fair
20,Accuracy,accuraci
21,In,In
22,Reporting,report
23,Media,media
24,analysis,analysi
25,critiques,critiqu
26,activism,activ
27,This,thi
28,year,year
29,Day,day
30,comes,come
31,U,U
32,S,S
33,moving,move
34,toward,toward
35,war,war
36,Iraq,iraq
37,As,As
38,media,media
39,prepare,prepar
40,air,air
41,retrospectives,retrospect
42,thought,thought
43,would,would
44,good,good
45,time,time
46,circulate,circul
47,1995,1995
48,column,column
49,founder,founder
50,Jeff,jeff
51,Cohen,cohen
52,associate,associ
53,Norman,norman
54,Solomon,solomon
55,Beat,beat
56,January,januari
57,4,4
58,The,the
59,You,you
60,Don,don
61,See,see
62,TV,TV
63,By,By
64,It,It
65,become,becom
66,ritual,ritual
67,Every,everi
68,mid,mid
69,around,around
70,birthday,birthday
71,get,get
72,perfunctory,perfunctori
73,network,network
74,news,news
75,reports,report
76,slain,slain
77,civil,civil
78,rights,right
79,leader,leader
80,remarkable,remark
81,thing,thing
82,annual,annual
83,review,review
84,life,life
85,several,sever
86,years,year
87,last,last
88,totally,total
89,missing,miss
90,flushed,flush
91,memory,memori
92,hole,hole
93,What,what
94,viewers,viewer
95,see,see
96,closed,close
97,loop,loop
98,familiar,familiar
99,file,file
100,footage,footag
101,battling,battl
102,desegregation,desegreg
103,Birmingham,birmingham
104,1963,1963
105,reciting,recit
106,dream,dream
107,racial,racial
108,harmony,harmoni
109,rally,ralli
110,Washington,washington
111,marching,march
112,voting,vote
113,Selma,selma
114,Alabama,alabama
115,1965,1965
116,finally,final
117,lying,lie
118,dead,dead
119,motel,motel
120,balcony,balconi
121,Memphis,memphi
122,1968,1968
123,An,An
124,alert,alert
125,viewer,viewer
126,might,might
127,notice,notic
128,chronology,chronolog
129,jumps,jump
130,Yet,yet
131,take,take
132,sabbatical,sabbat
133,near,near
134,end,end
135,fact,fact
136,speaking,speak
137,organizing,organ
138,diligently,dilig
139,ever,ever
140,Almost,almost
141,speeches,speech
142,filmed,film
143,taped,tape
144,But,but
145,shown,shown
146,today,today
147,Why,whi
148,national,nation
149,never,never
150,come,come
151,terms,term
152,stood,stood
153,final,final
154,early,earli
155,1960s,1960
156,focused,focus
157,challenge,challeng
158,legalized,legal
159,discrimination,discrimin
160,South,south
161,major,major
162,allies,alli
163,Network,network
164,publications,public
165,graphically,graphic
166,showed,show
167,police,polic
168,dogs,dog
169,bullwhips,bullwhip
170,cattle,cattl
171,prods,prod
172,used,use
173,Southern,southern
174,blacks,black
175,sought,sought
176,right,right
177,vote,vote
178,eat,eat
179,public,public
180,lunch,lunch
181,counter,counter
182,passage,passag
183,acts,act
184,1964,1964
185,began,began
186,challenging,challeng
187,nation,nation
188,fundamental,fundament
189,priorities,prioriti
190,He,He
191,maintained,maintain
192,laws,law
193,empty,empti
194,without,without
195,human,human
196,including,includ
197,economic,econom
198,For,for
199,people,peopl
200,poor,poor
201,restaurant,restaur
202,afford,afford
203,decent,decent
204,home,home
205,said,said
206,anti,anti
207,hollow,hollow
208,Noting,note
209,majority,major
210,Americans,american
211,poverty,poverti
212,line,line
213,white,white
214,developed,develop
215,class,class
216,perspective,perspect
217,decried,decri
218,huge,huge
219,income,incom
220,gaps,gap
221,rich,rich
222,called,call
223,radical,radic
224,changes,chang
225,structure,structur
226,society,societi
227,redistribute,redistribut
228,wealth,wealth
229,power,power
230,True,true
231,compassion,compass
232,declared,declar
233,flinging,fling
234,coin,coin
