,word,lemma
0,urlLink,urllink
1,The,the
2,Nuclear,nuclear
3,Lullaby,lullabi
4,What,what
5,We,We
6,Are,are
7,Not,not
8,Being,be
9,Told,told
10,QuickTime,quicktim
11,presents,present
12,information,inform
13,US,US
14,government,govern
15,divulged,divulg
16,Proliferation,prolifer
17,use,use
18,Depleted,deplet
19,Uranium,uranium
20,storage,storag
21,hazards,hazard
22,disposal,dispos
23,nuclear,nuclear
24,waste,wast
25,via,via
26,thats,that
27,grim,grim
28,fun,fun
29,A,A
30,Is,Is
31,For,for
32,Atom,atom
33,1953,1953
34,films,film
35,archive,archiv
36,Doctor,doctor
37,willl,willl
38,explain,explain
