,word,stem
0,urlLink,urllink
1,American,american
2,Worker,worker
3,Series,seri
4,Since,sinc
5,1991,1991
6,Dan,dan
7,Collison,collison
8,chronicled,chronicl
9,stories,stori
10,workers,worker
11,throughout,throughout
12,United,unit
13,States,state
14,From,from
15,serious,seriou
16,thought,thought
17,provoking,provok
18,whimsical,whimsic
19,wry,wri
20,short,short
21,vignettes,vignett
22,longer,longer
23,complex,complex
24,pieces,piec
25,introduces,introduc
26,us,us
27,people,peopl
28,places,place
29,unique,uniqu
30,yet,yet
31,reflect,reflect
32,hopes,hope
33,dreams,dream
34,frustrations,frustrat
35,difficulties,difficulti
36,everywhere,everywher
37,Here,here
38,present,present
39,chronologically,chronolog
40,beginning,begin
41,recent,recent
