,word,lemma
0,It,It
1,days,day
2,like,like
3,today,today
4,still,still
5,amazed,amaz
6,Apple,appl
7,Computers,comput
8,There,there
9,press,press
10,pictures,pictur
11,new,new
12,upgraded,upgrad
13,g5,g5
14,leaked,leak
15,photoshoped,photoshop
16,Whatever,whatev
17,case,case
18,may,may
19,Then,then
20,release,releas
21,urlLink,urllink
22,AirPort,airport
23,Express,express
24,I,I
25,think,think
26,several,sever
27,times,time
28,amazing,amaz
29,G5,G5
30,ever,ever
31,mean,mean
32,looking,look
33,forward,forward
34,bump,bump
35,since,sinc
36,market,market
37,mid,mid
38,range,rang
39,screen,screen
40,The,the
41,fact,fact
42,made,made
43,complete,complet
44,base,base
45,station,station
46,alittle,alittl
47,larger,larger
48,current,current
49,powerbricks,powerbrick
50,AND,and
51,added,ad
52,features,featur
53,blows,blow
54,away,away
55,Keep,keep
56,keep,keep
