,word,stem
0,urlLink,urllink
1,exchange4media,exchange4media
2,reports,report
3,might,might
4,shift,shift
5,ad,ad
6,revenues,revenu
7,TV,TV
8,print,print
9,due,due
10,CAS,ca
11,Condional,condion
12,Access,access
13,System,system
14,Nonsense,nonsens
15,I,I
16,think,think
17,like,like
18,Media,media
19,Planners,planner
20,quoted,quot
21,story,stori
22,nothing,noth
23,sort,sort
24,going,go
25,happen,happen
26,Silly,silli
27,assume,assum
28,post,post
29,viewership,viewership
30,readership,readership
31,patterns,pattern
32,change,chang
33,In,In
34,fact,fact
35,promise,promis
36,cheaper,cheaper
37,cable,cabl
38,comes,come
39,one,one
40,people,peopl
41,opting,opt
42,connection,connect
