,word,stem
0,So,So
1,first,first
2,inline,inlin
3,hockey,hockey
4,game,game
5,yesterday,yesterday
6,Lee,lee
7,I,I
8,got,got
9,1,1
10,5,5
11,hours,hour
12,early,earli
13,could,could
14,sign,sign
15,league,leagu
16,meet,meet
17,team,team
18,little,littl
19,bit,bit
20,practicing,practic
21,The,the
22,facility,facil
23,fairly,fairli
24,ghetto,ghetto
25,located,locat
26,looks,look
27,like,like
28,old,old
29,warehouse,warehous
30,It,It
31,seperated,seper
32,practice,practic
33,field,field
34,soccer,soccer
35,rink,rink
36,larger,larger
37,good,good
38,condition,condit
39,interesting,interest
40,plastic,plastic
41,flooring,floor
42,reminds,remind
43,used,use
44,milk,milk
45,crates,crate
46,toddlers,toddler
47,blocks,block
48,shiny,shini
49,kind,kind
50,We,We
51,20,20
52,minutes,minut
53,tiring,tire
54,know,know
55,start,start
56,drenched,drench
57,sweat,sweat
58,ended,end
59,losing,lose
60,4,4
61,scored,score
62,twice,twice
63,well,well
64,received,receiv
65,praise,prais
66,made,made
67,us,us
68,feel,feel
69,better,better
70,playing,play
71,Everyone,everyon
72,seems,seem
73,nice,nice
74,laid,laid
75,back,back
76,exactly,exactli
77,hoping,hope
78,Our,our
79,tomorrow,tomorrow
80,yes,ye
81,practiced,practic
82,hopefully,hope
83,sore,sore
84,knee,knee
85,arm,arm
