,word,lemma
0,3,3
1,30,30
2,fucking,fuck
3,morning,morn
4,need,need
5,nothing,noth
6,entertaining,entertain
7,going,go
8,one,one
9,talk,talk
10,online,onlin
11,importantly,importantli
12,lot,lot
13,things,thing
14,accomplish,accomplish
15,tomorrow,tomorrow
16,still,still
17,fuck,fuck
18,knows,know
19,think,think
20,fear,fear
21,never,never
22,get,get
23,tired,tire
24,attempt,attempt
25,something,someth
26,ordinarily,ordinarili
27,relaxes,relax
28,stuff,stuff
29,party,parti
30,last,last
31,night,night
32,pretty,pretti
33,dope,dope
34,majority,major
35,guys,guy
36,seen,seen
37,pictures,pictur
38,know,know
39,looking,look
40,like,like
41,good,good
42,time,time
43,answer,answer
44,questions,question
45,band,band
46,playing,play
47,darren,darren
48,mcarty,mcarti
49,defenseman,defenseman
50,detroit,detroit
51,redwings,redw
52,alright,alright
53,best,best
54,part,part
55,entire,entir
56,fact,fact
57,got,got
58,fucked,fuck
59,hardly,hardli
60,drank,drank
61,drop,drop
62,came,came
63,smoking,smoke
64,smoked,smoke
65,wonderful,wonder
66,danced,danc
67,done,done
68,matter,matter
69,could,could
70,find,find
71,stop,stop
72,dancing,danc
73,home,home
74,posted,post
75,real,real
76,quick,quick
77,crashed,crash
78,today,today
79,fun,fun
80,mike,mike
81,went,went
82,rec,rec
83,center,center
84,practiced,practic
85,dodge,dodg
86,ball,ball
87,well,well
88,plan,plan
89,seeings,see
90,people,peopl
91,show,show
92,substituted,substitut
93,game,game
94,run,run
95,gym,gym
96,hitting,hit
97,weights,weight
98,basketball,basketbal
99,regardless,regardless
100,workout,workout
101,ended,end
102,day,day
103,arbys,arbi
104,picked,pick
105,dinner,dinner
106,minute,minut
107,showered,shower
108,EXTREMELY,extrem
109,hot,hot
110,amazing,amaz
111,orgasmic,orgasm
112,really,realli
113,sleep,sleep
114,maybe,mayb
115,relaxed,relax
116,enough,enough
117,try,tri
118,go,go
119,1,1
120,2,2
121,latah,latah
122,ps,ps
123,happier,happier
124,life,life
125,right,right
