,word,stem
0,urlLink,urllink
1,The,the
2,medieval,mediev
3,magician,magician
4,Albertus,albertu
5,Magnus,magnu
6,wrote,wrote
7,A,A
8,certain,certain
9,power,power
10,alter,alter
11,things,thing
12,indwells,indwel
13,human,human
14,soul,soul
15,subordinates,subordin
16,particularly,particularli
17,swept,swept
18,great,great
19,excess,excess
20,love,love
21,hate,hate
22,like,like
23,When,when
24,therefore,therefor
25,falls,fall
26,passion,passion
27,proved,prove
28,experiment,experi
29,binds,bind
30,together,togeth
31,magically,magic
32,alters,alter
33,way,way
34,wants,want
35,Whoever,whoever
36,would,would
37,learn,learn
38,secret,secret
39,undoing,undo
40,must,must
41,know,know
42,everyone,everyon
43,influence,influenc
44,everything,everyth
