,word,stem
0,Update,updat
1,urlLink,urllink
2,previous,previou
3,post,post
4,Java,java
5,In,In
6,past,past
7,6,6
8,months,month
9,I,I
10,flirted,flirt
11,PHP,php
12,perl,perl
13,Michigandaily,michigandaili
14,com,com
15,completely,complet
16,dependent,depend
17,displaying,display
18,pages,page
19,creating,creat
20,Using,use
21,cheap,cheap
22,iMac,imac
23,bunch,bunch
24,OpenBSD,openbsd
25,tricks,trick
26,created,creat
27,backup,backup
28,server,server
29,Good,good
30,thing,thing
31,web,web
32,died,die
33,two,two
34,days,day
35,ago,ago
36,As,As
37,skills,skill
38,mostly,mostli
39,future,futur
40,consideration,consider
