,word,stem
0,You,you
1,meddled,meddl
2,primal,primal
3,forces,forc
4,nature,natur
5,Mr,Mr
6,Beale,beal
7,I,I
8,clear,clear
9,think,think
10,merely,mere
11,stopped,stop
12,business,busi
13,deal,deal
14,case,case
15,The,the
16,Arabs,arab
17,taken,taken
18,billions,billion
19,dollars,dollar
20,country,countri
21,must,must
22,put,put
23,back,back
24,It,It
25,ebb,ebb
26,flow,flow
27,tidal,tidal
28,gravity,graviti
29,ecological,ecolog
30,balance,balanc
31,old,old
32,man,man
33,thinks,think
34,terms,term
35,nations,nation
36,peoples,peopl
37,There,there
38,Russians,russian
39,third,third
40,worlds,world
41,West,west
42,one,one
43,holistic,holist
44,system,system
45,systems,system
46,vast,vast
47,immane,imman
48,interwoven,interwoven
49,interacting,interact
50,multi,multi
51,variate,variat
52,national,nation
53,dominion,dominion
54,petro,petro
55,electro,electro
56,Reichmarks,reichmark
57,rubles,rubl
58,rin,rin
59,pounds,pound
60,shekels,shekel
61,international,intern
62,currency,currenc
63,determines,determin
64,totality,total
65,life,life
66,planet,planet
67,That,that
68,natural,natur
69,order,order
70,things,thing
71,today,today
72,atomic,atom
73,subatomic,subatom
74,galactic,galact
75,structure,structur
76,And,and
77,atone,aton
78,Am,Am
79,getting,get
80,get,get
81,little,littl
82,twenty,twenti
83,inch,inch
84,screen,screen
85,howl,howl
86,America,america
87,democracy,democraci
88,IBM,ibm
89,ITT,itt
90,AT,AT
91,T,T
92,Dupont,dupont
93,Dow,dow
94,Union,union
95,Carbide,carbid
96,Exxon,exxon
97,Those,those
98,world,world
99,What,what
100,talk,talk
101,councils,council
102,state,state
103,Karl,karl
104,Marx,marx
105,They,they
106,pull,pull
107,linear,linear
108,programming,program
109,charts,chart
110,statistical,statist
111,decision,decis
112,theories,theori
113,minimax,minimax
114,solutions,solut
115,compute,comput
116,price,price
117,cost,cost
118,probabilities,probabl
119,transactions,transact
120,investments,invest
121,like,like
122,We,We
123,longer,longer
124,live,live
125,ideologies,ideolog
126,college,colleg
127,corporations,corpor
128,inexorably,inexor
129,deter,deter
130,mined,mine
131,immutable,immut
132,laws,law
133,since,sinc
134,crawled,crawl
135,slime,slime
136,children,children
137,see,see
138,perfect,perfect
139,war,war
140,famine,famin
141,oppression,oppress
142,brutality,brutal
143,ecumenical,ecumen
144,holding,hold
145,company,compani
146,men,men
147,work,work
148,serve,serv
149,common,common
150,profit,profit
151,hold,hold
152,share,share
153,stock,stock
154,necessities,necess
155,provided,provid
156,anxieties,anxieti
157,tranquilized,tranquil
158,boredom,boredom
159,amused,amus
160,chosen,chosen
161,preach,preach
162,evangel,evangel
163,urlLink,urllink
164,Network,network
165,1976,1976
166,may,may
167,still,still
168,mad,mad
169,hell,hell
170,take,take
171,pretty,pretti
172,much,much
173,whatever,whatev
174,give,give
175,us,us
